auc,graph_id,graph_type,method,remove_ratio_gcc_le_0_1,remove_ratio_gcc_le_0_2,remove_ratio_gcc_le_0_5,split
0.34599663942694586,inf_USAir97,real,M8 dynamic community bridge-degree,0.6237064910630291,0.5047036688617121,0.2521166509877705,real_external_test
0.3372926093514329,karate,real,Oracle strategy selector,0.8076923076923077,0.5512820512820513,0.2564102564102564,real_external_test
0.5880467571644041,karate,real,M2 dynamic degree product,0.7435897435897436,0.6282051282051282,0.5512820512820513,real_external_test
0.325603318250377,karate,real,M4 dynamic community internal / pair,0.7435897435897436,0.5256410256410257,0.21794871794871795,real_external_test
0.3372926093514329,karate,real,M5 dynamic edge betweenness,0.8076923076923077,0.5512820512820513,0.2564102564102564,real_external_test
0.325603318250377,karate,real,M7 dynamic community size / pair,0.7435897435897436,0.5256410256410257,0.21794871794871795,real_external_test
0.3286199095022624,karate,real,M8 dynamic community bridge-degree,0.7435897435897436,0.5256410256410257,0.24358974358974358,real_external_test
0.4497399238246831,synthetic_test_000,sbm,Oracle strategy selector,0.754874651810585,0.6341689879294337,0.48375116063138346,synthetic_test
0.8264998199837038,synthetic_test_000,sbm,M2 dynamic degree product,0.8365831012070566,0.8254410399257196,0.8207985143918292,synthetic_test
0.4247650313607337,synthetic_test_000,sbm,M4 dynamic community internal / pair,0.6824512534818942,0.5766016713091922,0.3695450324976787,synthetic_test
0.4497399238246831,synthetic_test_000,sbm,M5 dynamic edge betweenness,0.754874651810585,0.6341689879294337,0.48375116063138346,synthetic_test
0.4227659030185891,synthetic_test_000,sbm,M7 dynamic community size / pair,0.6638811513463324,0.5636025998142989,0.3658310120705664,synthetic_test
0.4080756257934929,synthetic_test_000,sbm,M8 dynamic community bridge-degree,0.659238625812442,0.5812441968430826,0.34076137418755803,synthetic_test
0.328174666242848,synthetic_test_001,sbm,Oracle strategy selector,0.5165289256198347,0.49586776859504134,0.33884297520661155,synthetic_test
0.5952598537825811,synthetic_test_001,sbm,M2 dynamic degree product,0.6363636363636364,0.6115702479338843,0.5950413223140496,synthetic_test
0.35606722822631914,synthetic_test_001,sbm,M4 dynamic community internal / pair,0.5041322314049587,0.4090909090909091,0.30991735537190085,synthetic_test
0.328174666242848,synthetic_test_001,sbm,M5 dynamic edge betweenness,0.5165289256198347,0.49586776859504134,0.33884297520661155,synthetic_test
0.3649674189446917,synthetic_test_001,sbm,M7 dynamic community size / pair,0.5082644628099173,0.4214876033057851,0.3140495867768595,synthetic_test
0.35773601398601396,synthetic_test_001,sbm,M8 dynamic community bridge-degree,0.5206611570247934,0.45041322314049587,0.2975206611570248,synthetic_test
0.37272727272727274,synthetic_test_002,sbm,Oracle strategy selector,0.5727272727272728,0.48484848484848486,0.396969696969697,synthetic_test
0.6524267060852427,synthetic_test_002,sbm,M2 dynamic degree product,0.6818181818181818,0.6545454545454545,0.6363636363636364,synthetic_test
0.40209411185020943,synthetic_test_002,sbm,M4 dynamic community internal / pair,0.5727272727272728,0.48484848484848486,0.3515151515151515,synthetic_test
0.37272727272727274,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.5727272727272728,0.48484848484848486,0.396969696969697,synthetic_test
0.39169746242916975,synthetic_test_002,sbm,M7 dynamic community size / pair,0.5424242424242425,0.4636363636363636,0.3393939393939394,synthetic_test
0.4324464153732446,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.5454545454545454,0.47575757575757577,0.4121212121212121,synthetic_test
0.4026855380148794,synthetic_test_003,er,Oracle strategy selector,0.5808383233532934,0.5349301397205589,0.4311377245508982,synthetic_test
0.689784068227182,synthetic_test_003,er,M2 dynamic degree product,0.716566866267465,0.688622754491018,0.6826347305389222,synthetic_test
0.4471783705316639,synthetic_test_003,er,M4 dynamic community internal / pair,0.5748502994011976,0.5049900199600799,0.39520958083832336,synthetic_test
0.4026855380148794,synthetic_test_003,er,M5 dynamic edge betweenness,0.5808383233532934,0.5349301397205589,0.4311377245508982,synthetic_test
0.4369200991955483,synthetic_test_003,er,M7 dynamic community size / pair,0.5708582834331337,0.5169660678642715,0.44510978043912175,synthetic_test
