gcc_after,gcc_before,gcc_delta,graph_id,graph_type,method,num_unique_candidates,remove_ratio,rollout_depth,rollout_edges,selected_source_method,selected_source_rank,split,step,u,v
0.8316326530612245,0.8316326530612245,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,11,0.38904363974001854,1,38-181,M4 dynamic community internal / pair,1,synthetic_test,419,38,181
0.8316326530612245,0.8316326530612245,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,11,0.38997214484679665,1,6-18,M4 dynamic community internal / pair,1,synthetic_test,420,6,18
0.8316326530612245,0.8316326530612245,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,12,0.39090064995357476,1,27-74,M4 dynamic community internal / pair,1,synthetic_test,421,27,74
0.8316326530612245,0.8316326530612245,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,11,0.3918291550603528,1,89-195,M4 dynamic community internal / pair,1,synthetic_test,422,89,195
0.8316326530612245,0.8316326530612245,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,12,0.39275766016713093,1,11-82,M4 dynamic community internal / pair,1,synthetic_test,423,11,82
0.5306122448979592,0.8316326530612245,0.30102040816326525,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.393686165273909,1,146-162,M4 dynamic community internal / pair,1,synthetic_test,424,146,162
0.5306122448979592,0.5306122448979592,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,20,0.3946146703806871,1,78-138,M5 dynamic edge betweenness,1,synthetic_test,425,78,138
0.5306122448979592,0.5306122448979592,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,23,0.3955431754874652,1,84-155,M5 dynamic edge betweenness,1,synthetic_test,426,84,155
0.5255102040816326,0.5306122448979592,0.005102040816326592,synthetic_test_000,sbm,Expanded oracle top-5 h1,21,0.39647168059424326,1,70-155,M5 dynamic edge betweenness,2,synthetic_test,427,70,155
0.5255102040816326,0.5255102040816326,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.39740018570102137,1,83-146,M5 dynamic edge betweenness,1,synthetic_test,428,83,146
0.5204081632653061,0.5255102040816326,0.005102040816326481,synthetic_test_000,sbm,Expanded oracle top-5 h1,20,0.3983286908077994,1,70-146,M5 dynamic edge betweenness,1,synthetic_test,429,70,146
0.5204081632653061,0.5204081632653061,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.39925719591457753,1,78-82,M5 dynamic edge betweenness,1,synthetic_test,430,78,82
0.5153061224489796,0.5204081632653061,0.005102040816326592,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.40018570102135564,1,55-82,M5 dynamic edge betweenness,1,synthetic_test,431,55,82
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4011142061281337,1,104-148,M5 dynamic edge betweenness,1,synthetic_test,432,104,148
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4020427112349118,1,67-130,M5 dynamic edge betweenness,1,synthetic_test,433,67,130
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.40297121634168986,1,62-144,M5 dynamic edge betweenness,1,synthetic_test,434,62,144
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.403899721448468,1,88-126,M7 dynamic community size / pair,1,synthetic_test,435,88,126
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.40482822655524603,1,54-138,M2 dynamic degree product,1,synthetic_test,436,54,138
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.40575673166202414,1,63-97,M5 dynamic edge betweenness,1,synthetic_test,437,63,97
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.40668523676880225,1,80-143,M5 dynamic edge betweenness,1,synthetic_test,438,80,143
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4076137418755803,1,86-121,M5 dynamic edge betweenness,1,synthetic_test,439,86,121
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4085422469823584,1,61-112,M5 dynamic edge betweenness,1,synthetic_test,440,61,112
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.40947075208913647,1,75-112,M5 dynamic edge betweenness,1,synthetic_test,441,75,112
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4103992571959146,1,54-73,M4 dynamic community internal / pair,1,synthetic_test,442,54,73
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.4113277623026927,1,50-129,M5 dynamic edge betweenness,1,synthetic_test,443,50,129
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.41225626740947074,1,58-97,M5 dynamic edge betweenness,1,synthetic_test,444,58,97
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.41318477251624885,1,85-98,M5 dynamic edge betweenness,1,synthetic_test,445,85,98
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4141132776230269,1,77-108,M5 dynamic edge betweenness,1,synthetic_test,446,77,108
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.415041782729805,1,67-133,M5 dynamic edge betweenness,1,synthetic_test,447,67,133
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.4159702878365831,1,67-117,M5 dynamic edge betweenness,1,synthetic_test,448,67,117
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4168987929433612,1,75-113,M5 dynamic edge betweenness,1,synthetic_test,449,75,113
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4178272980501393,1,86-122,M5 dynamic edge betweenness,1,synthetic_test,450,86,122
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.41875580315691735,1,50-76,M5 dynamic edge betweenness,1,synthetic_test,451,50,76
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.41968430826369546,1,71-98,M5 dynamic edge betweenness,1,synthetic_test,452,71,98
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4206128133704735,1,59-117,M5 dynamic edge betweenness,1,synthetic_test,453,59,117
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4215413184772516,1,72-117,M5 dynamic edge betweenness,1,synthetic_test,454,72,117
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.42246982358402974,1,59-134,M5 dynamic edge betweenness,1,synthetic_test,455,59,134
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.4233983286908078,1,88-134,M5 dynamic edge betweenness,1,synthetic_test,456,88,134
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,20,0.4243268337975859,1,94-135,M5 dynamic edge betweenness,1,synthetic_test,457,94,135
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.42525533890436396,1,79-124,M5 dynamic edge betweenness,1,synthetic_test,458,79,124
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.42618384401114207,1,94-116,M5 dynamic edge betweenness,1,synthetic_test,459,94,116
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4271123491179202,1,69-111,M4 dynamic community internal / pair,1,synthetic_test,460,69,111
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.42804085422469823,1,69-129,M5 dynamic edge betweenness,1,synthetic_test,461,69,129
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.42896935933147634,1,71-114,M5 dynamic edge betweenness,1,synthetic_test,462,71,114
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4298978644382544,1,76-106,M4 dynamic community internal / pair,1,synthetic_test,463,76,106
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4308263695450325,1,54-119,M5 dynamic edge betweenness,1,synthetic_test,464,54,119
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.43175487465181056,1,91-142,M5 dynamic edge betweenness,1,synthetic_test,465,91,142
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.43268337975858867,1,92-119,M5 dynamic edge betweenness,1,synthetic_test,466,92,119
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.4336118848653668,1,54-76,M5 dynamic edge betweenness,1,synthetic_test,467,54,76
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.43454038997214484,1,58-118,M5 dynamic edge betweenness,1,synthetic_test,468,58,118
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.43546889507892295,1,41-122,M5 dynamic edge betweenness,1,synthetic_test,469,41,122
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.436397400185701,1,41-141,M5 dynamic edge betweenness,1,synthetic_test,470,41,141
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4373259052924791,1,53-113,M5 dynamic edge betweenness,1,synthetic_test,471,53,113
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4382544103992572,1,79-125,M5 dynamic edge betweenness,1,synthetic_test,472,79,125
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4391829155060353,1,88-113,M4 dynamic community internal / pair,1,synthetic_test,473,88,113
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4401114206128134,1,79-104,M5 dynamic edge betweenness,1,synthetic_test,474,79,104
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.44103992571959144,1,88-116,M4 dynamic community internal / pair,1,synthetic_test,475,88,116
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.44196843082636955,1,125-179,M4 dynamic community internal / pair,1,synthetic_test,476,125,179
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4428969359331476,1,88-109,M5 dynamic edge betweenness,1,synthetic_test,477,88,109
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4438254410399257,1,91-122,M5 dynamic edge betweenness,1,synthetic_test,478,91,122
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4447539461467038,1,90-109,M5 dynamic edge betweenness,1,synthetic_test,479,90,109
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4456824512534819,1,64-113,M5 dynamic edge betweenness,1,synthetic_test,480,64,113
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.44661095636026,1,104-107,M4 dynamic community internal / pair,1,synthetic_test,481,104,107
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.44753946146703805,1,66-112,M5 dynamic edge betweenness,1,synthetic_test,482,66,112
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.44846796657381616,1,118-179,M5 dynamic edge betweenness,1,synthetic_test,483,118,179
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.44939647168059427,1,68-185,M5 dynamic edge betweenness,1,synthetic_test,484,68,185
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4503249767873723,1,56-77,M5 dynamic edge betweenness,1,synthetic_test,485,56,77
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.45125348189415043,1,77-127,M5 dynamic edge betweenness,1,synthetic_test,486,77,127
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4521819870009285,1,107-142,M4 dynamic community internal / pair,1,synthetic_test,487,107,142
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.4531104921077066,1,52-118,M5 dynamic edge betweenness,1,synthetic_test,488,52,118
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.45403899721448465,1,111-149,M5 dynamic edge betweenness,1,synthetic_test,489,111,149
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.45496750232126276,1,132-149,M5 dynamic edge betweenness,1,synthetic_test,490,132,149
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4558960074280409,1,65-138,M5 dynamic edge betweenness,1,synthetic_test,491,65,138
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.4568245125348189,1,65-97,M5 dynamic edge betweenness,1,synthetic_test,492,65,97
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.45775301764159704,1,76-87,M5 dynamic edge betweenness,1,synthetic_test,493,76,87
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.4586815227483751,1,87-185,M5 dynamic edge betweenness,1,synthetic_test,494,87,185
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4596100278551532,1,73-140,M4 dynamic community internal / pair,1,synthetic_test,495,73,140
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4605385329619313,1,59-76,M4 dynamic community internal / pair,1,synthetic_test,496,59,76
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.46146703806870937,1,73-135,M4 dynamic community internal / pair,1,synthetic_test,497,73,135
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4623955431754875,1,73-113,M4 dynamic community internal / pair,1,synthetic_test,498,73,113
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,12,0.46332404828226553,1,73-76,M4 dynamic community internal / pair,1,synthetic_test,499,73,76
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.46425255338904364,1,73-122,M4 dynamic community internal / pair,1,synthetic_test,500,73,122
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.46518105849582175,1,76-91,M4 dynamic community internal / pair,1,synthetic_test,501,76,91
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4661095636025998,1,66-134,M5 dynamic edge betweenness,1,synthetic_test,502,66,134
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4670380687093779,1,66-96,M5 dynamic edge betweenness,1,synthetic_test,503,66,96
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.467966573816156,1,52-185,M5 dynamic edge betweenness,1,synthetic_test,504,52,185
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4688950789229341,1,56-73,M4 dynamic community internal / pair,1,synthetic_test,505,56,73
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.46982358402971214,1,6-56,M4 dynamic community internal / pair,1,synthetic_test,506,6,56
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.47075208913649025,1,51-56,M4 dynamic community internal / pair,1,synthetic_test,507,51,56
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.47168059424326836,1,66-185,M4 dynamic community internal / pair,1,synthetic_test,508,66,185
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4726090993500464,1,148-149,M4 dynamic community internal / pair,1,synthetic_test,509,148,149
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4735376044568245,1,71-182,M4 dynamic community internal / pair,1,synthetic_test,510,71,182
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.4744661095636026,1,127-149,M5 dynamic edge betweenness,1,synthetic_test,511,127,149
0.5153061224489796,0.5153061224489796,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,11,0.4753946146703807,1,96-182,M5 dynamic edge betweenness,1,synthetic_test,512,96,182
0.3010204081632653,0.5153061224489796,0.21428571428571425,synthetic_test_000,sbm,Expanded oracle top-5 h1,12,0.4763231197771588,1,127-182,M4 dynamic community internal / pair,1,synthetic_test,513,127,182
0.3010204081632653,0.3010204081632653,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.47725162488393685,1,13-15,M5 dynamic edge betweenness,1,synthetic_test,514,13,15
0.29591836734693877,0.3010204081632653,0.005102040816326536,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.47818012999071496,1,15-192,M5 dynamic edge betweenness,1,synthetic_test,515,15,192
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,22,0.479108635097493,1,37-147,M5 dynamic edge betweenness,1,synthetic_test,516,37,147
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.48003714020427113,1,5-20,M4 dynamic community internal / pair,1,synthetic_test,517,5,20
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.4809656453110492,1,45-194,M5 dynamic edge betweenness,1,synthetic_test,518,45,194
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4818941504178273,1,30-192,M4 dynamic community internal / pair,1,synthetic_test,519,30,192
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.4828226555246054,1,16-147,M5 dynamic edge betweenness,1,synthetic_test,520,16,147
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.48375116063138346,1,44-171,M4 dynamic community internal / pair,1,synthetic_test,521,44,171
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.48467966573816157,1,158-171,M5 dynamic edge betweenness,1,synthetic_test,522,158,171
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4856081708449396,1,32-153,M5 dynamic edge betweenness,1,synthetic_test,523,32,153
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.48653667595171773,1,24-153,M5 dynamic edge betweenness,1,synthetic_test,524,24,153
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.48746518105849584,1,14-167,M4 dynamic community internal / pair,1,synthetic_test,525,14,167
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.4883936861652739,1,5-195,M4 dynamic community internal / pair,1,synthetic_test,526,5,195
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.489322191272052,1,25-167,M5 dynamic edge betweenness,1,synthetic_test,527,25,167
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.49025069637883006,1,167-176,M5 dynamic edge betweenness,1,synthetic_test,528,167,176
0.29591836734693877,0.29591836734693877,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4911792014856082,1,192-194,M5 dynamic edge betweenness,1,synthetic_test,529,192,194
0.2755102040816326,0.29591836734693877,0.020408163265306145,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4921077065923863,1,147-171,M5 dynamic edge betweenness,1,synthetic_test,530,147,171
0.2755102040816326,0.2755102040816326,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.49303621169916434,1,47-195,M5 dynamic edge betweenness,1,synthetic_test,531,47,195
0.27040816326530615,0.2755102040816326,0.005102040816326481,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.49396471680594245,1,162-195,M5 dynamic edge betweenness,2,synthetic_test,532,162,195
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4948932219127205,1,30-49,M4 dynamic community internal / pair,1,synthetic_test,533,30,49
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4958217270194986,1,5-29,M4 dynamic community internal / pair,1,synthetic_test,534,5,29
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.49675023212627667,1,14-49,M4 dynamic community internal / pair,1,synthetic_test,535,14,49
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.4976787372330548,1,26-34,M4 dynamic community internal / pair,1,synthetic_test,536,26,34
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.4986072423398329,1,26-33,M4 dynamic community internal / pair,1,synthetic_test,537,26,33
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,13,0.49953574744661094,1,30-48,M4 dynamic community internal / pair,1,synthetic_test,538,30,48
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.500464252553389,1,40-166,M4 dynamic community internal / pair,1,synthetic_test,539,40,166
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5013927576601671,1,20-166,M5 dynamic edge betweenness,1,synthetic_test,540,20,166
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,14,0.5023212627669452,1,176-186,M5 dynamic edge betweenness,1,synthetic_test,541,176,186
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.5032497678737233,1,49-176,M5 dynamic edge betweenness,1,synthetic_test,542,49,176
0.27040816326530615,0.27040816326530615,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5041782729805014,1,162-176,M5 dynamic edge betweenness,1,synthetic_test,543,162,176
0.2602040816326531,0.27040816326530615,0.010204081632653073,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5051067780872794,1,147-192,M5 dynamic edge betweenness,1,synthetic_test,544,147,192
0.2602040816326531,0.2602040816326531,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.5060352831940576,1,101-145,M5 dynamic edge betweenness,1,synthetic_test,545,101,145
0.2602040816326531,0.2602040816326531,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.5069637883008357,1,132-145,M5 dynamic edge betweenness,1,synthetic_test,546,132,145
0.25510204081632654,0.2602040816326531,0.005102040816326536,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.5078922934076138,1,145-185,M5 dynamic edge betweenness,1,synthetic_test,547,145,185
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5088207985143919,1,9-186,M5 dynamic edge betweenness,1,synthetic_test,548,9,186
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.5097493036211699,1,19-186,M5 dynamic edge betweenness,1,synthetic_test,549,19,186
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.510677808727948,1,1-158,M5 dynamic edge betweenness,1,synthetic_test,550,1,158
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.5116063138347261,1,19-48,M5 dynamic edge betweenness,1,synthetic_test,551,19,48
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.5125348189415042,1,13-158,M5 dynamic edge betweenness,1,synthetic_test,552,13,158
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5134633240482822,1,16-158,M5 dynamic edge betweenness,1,synthetic_test,553,16,158
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.5143918291550603,1,3-158,M5 dynamic edge betweenness,1,synthetic_test,554,3,158
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5153203342618384,1,35-48,M5 dynamic edge betweenness,1,synthetic_test,555,35,48
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.5162488393686165,1,49-192,M4 dynamic community internal / pair,1,synthetic_test,556,49,192
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,18,0.5171773444753947,1,69-107,M5 dynamic edge betweenness,1,synthetic_test,557,69,107
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.5181058495821727,1,149-182,M5 dynamic edge betweenness,1,synthetic_test,558,149,182
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,17,0.5190343546889508,1,96-139,M5 dynamic edge betweenness,1,synthetic_test,559,96,139
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,15,0.5199628597957289,1,96-138,M5 dynamic edge betweenness,1,synthetic_test,560,96,138
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.520891364902507,1,96-135,M5 dynamic edge betweenness,1,synthetic_test,561,96,135
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,19,0.5218198700092851,1,97-127,M5 dynamic edge betweenness,1,synthetic_test,562,97,127
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.5227483751160631,1,127-141,M5 dynamic edge betweenness,1,synthetic_test,563,127,141
0.25510204081632654,0.25510204081632654,0.0,synthetic_test_000,sbm,Expanded oracle top-5 h1,16,0.5236768802228412,1,113-127,M5 dynamic edge betweenness,1,synthetic_test,564,113,127
