summary_kind,dataset,dataset_label,method,metric,n,mean,std,ci95_low,ci95_high
method_metric_summary,realworld_completed,realworld24,SASB-structured,first_positive_drop_step,24,430.5416666666667,665.4765523041865,164.2955951411364,696.7877381921969
method_metric_summary,realworld_completed,realworld24,SASB-structured,positive_delta_gcc_rate,24,0.07871274075175948,0.05667435733190127,0.05603827544775042,0.10138720605576854
method_metric_summary,realworld_completed,realworld24,SASB-structured,conditional_mean_delta_gcc,24,0.01355614418304718,0.011736525127696485,0.008860556190066284,0.018251732176028077
method_metric_summary,realworld_completed,realworld24,SASB-structured,inter_community_ratio,24,0.3653337641465711,0.1332040638835983,0.31204103941051925,0.41862648888262294
method_metric_summary,realworld_completed,realworld24,SASB-structured,mean_edge_embeddedness,24,0.2508891947161464,0.17944247323722812,0.17909725343915464,0.3226811359931382
method_metric_summary,realworld_completed,realworld24,SASB-structured,mean_common_neighbors,24,2.72110800925873,4.8533954464868785,0.7793454231648318,4.6628705953526275
method_metric_summary,realworld_completed,realworld24,SASB-structured,gcc_at_5pct,24,0.758035458621037,0.3578073225174903,0.6148827154424839,0.9011882017995902
method_metric_summary,realworld_completed,realworld24,SASB-structured,gcc_at_10pct,24,0.6930577774108859,0.38326460996047607,0.5397199980354556,0.8463955567863163
method_metric_summary,realworld_completed,realworld24,SASB-structured,gcc_at_20pct,24,0.6287616524823908,0.4118278597236374,0.46399619317877555,0.7935271117860061
method_metric_summary,realworld_completed,realworld24,SASB-structured,gcc_at_40pct,24,0.5323617375257431,0.4529381517048432,0.3511487359287663,0.71357473912272
method_metric_summary,synthetic45,synthetic45,SASB-matched,first_positive_drop_step,45,299.93333333333334,217.5256933622492,236.3767743377935,363.48989232887317
method_metric_summary,synthetic45,synthetic45,SASB-matched,positive_delta_gcc_rate,45,0.11928200398536823,0.04310281820589609,0.10668824199875554,0.13187576597198092
method_metric_summary,synthetic45,synthetic45,SASB-matched,conditional_mean_delta_gcc,45,0.01997718541011297,0.010242193324141237,0.01698462598328032,0.022969744836945617
method_metric_summary,synthetic45,synthetic45,SASB-matched,inter_community_ratio,45,0.3802951768443053,0.09985847375336494,0.35111857301323,0.4094717806753806
method_metric_summary,synthetic45,synthetic45,SASB-matched,mean_edge_embeddedness,45,0.09910672268381632,0.0817959430634757,0.07520762092459479,0.12300582444303784
method_metric_summary,synthetic45,synthetic45,SASB-matched,mean_common_neighbors,45,0.29940770899995583,0.29061071319053045,0.21449720186794963,0.38431821613196204
method_metric_summary,synthetic45,synthetic45,SASB-matched,gcc_at_5pct,45,0.9962264150943396,0.0253139771037712,0.9888301886792453,1.003622641509434
method_metric_summary,synthetic45,synthetic45,SASB-matched,gcc_at_10pct,45,0.9820268492378845,0.07265322232776211,0.9607990635004051,1.003254634975364
method_metric_summary,synthetic45,synthetic45,SASB-matched,gcc_at_20pct,45,0.9322593019174293,0.20106445904260173,0.8735123789423747,0.991006224892484
method_metric_summary,synthetic45,synthetic45,SASB-matched,gcc_at_40pct,45,0.8556067869981272,0.28820447626251067,0.7713993330866813,0.9398142409095731
method_metric_summary,synthetic45,synthetic45,SASB-random,first_positive_drop_step,45,299.1111111111111,216.47393525887742,235.8618543239346,362.36036789828756
method_metric_summary,synthetic45,synthetic45,SASB-random,positive_delta_gcc_rate,45,0.11966876217328265,0.043589914403111385,0.10693268063941877,0.13240484370714653
method_metric_summary,synthetic45,synthetic45,SASB-random,conditional_mean_delta_gcc,45,0.01996145619521725,0.010373663078287774,0.01693048399490304,0.02299242839553146
method_metric_summary,synthetic45,synthetic45,SASB-random,inter_community_ratio,45,0.385469046002307,0.10068633919666377,0.35605055681932635,0.4148875351852877
method_metric_summary,synthetic45,synthetic45,SASB-random,mean_edge_embeddedness,45,0.10012747723893141,0.08190466432882254,0.07619660934942762,0.1240583451284352
method_metric_summary,synthetic45,synthetic45,SASB-random,mean_common_neighbors,45,0.29940770899995583,0.29061071319053045,0.21449720186794963,0.38431821613196204
method_metric_summary,synthetic45,synthetic45,SASB-random,gcc_at_5pct,45,0.9962264150943396,0.0253139771037712,0.9888301886792453,1.003622641509434
method_metric_summary,synthetic45,synthetic45,SASB-random,gcc_at_10pct,45,0.9777170661655614,0.07497924349110922,0.9558096646134713,0.9996244677176516
method_metric_summary,synthetic45,synthetic45,SASB-random,gcc_at_20pct,45,0.9285827940813924,0.21112137259555525,0.8668974466395006,0.9902681415232842
method_metric_summary,synthetic45,synthetic45,SASB-random,gcc_at_40pct,45,0.8634826048031076,0.29442672381306073,0.7774571374082024,0.9495080721980127
method_metric_summary,synthetic45,synthetic45,SASB-structured,first_positive_drop_step,45,302.6666666666667,214.70540070270496,239.93413950860963,365.39919382472374
method_metric_summary,synthetic45,synthetic45,SASB-structured,positive_delta_gcc_rate,45,0.11946412634464727,0.044020632296889566,0.10660219785080721,0.13232605483848733
method_metric_summary,synthetic45,synthetic45,SASB-structured,conditional_mean_delta_gcc,45,0.020125671466607525,0.010617346170505792,0.017023500050295518,0.02322784288291953
method_metric_summary,synthetic45,synthetic45,SASB-structured,inter_community_ratio,45,0.3874617351342492,0.09604866446146043,0.3593982796640871,0.4155251906044113
method_metric_summary,synthetic45,synthetic45,SASB-structured,mean_edge_embeddedness,45,0.09858434930788477,0.08161037051765667,0.07473946805141857,0.12242923056435098
method_metric_summary,synthetic45,synthetic45,SASB-structured,mean_common_neighbors,45,0.29940770899995583,0.29061071319053045,0.21449720186794963,0.38431821613196204
method_metric_summary,synthetic45,synthetic45,SASB-structured,gcc_at_5pct,45,0.9962264150943396,0.0253139771037712,0.9888301886792453,1.003622641509434
method_metric_summary,synthetic45,synthetic45,SASB-structured,gcc_at_10pct,45,0.9814326721731191,0.07511985026815389,0.9594841881963173,1.003381156149921
method_metric_summary,synthetic45,synthetic45,SASB-structured,gcc_at_20pct,45,0.9351223708569607,0.20443706970289907,0.8753900400200255,0.9948547016938959
method_metric_summary,synthetic45,synthetic45,SASB-structured,gcc_at_40pct,45,0.8568240161343127,0.2908097286984859,0.7718553607409362,0.9417926715276892
structured_minus_matched_relation,realworld_completed,realworld24,SASB-structured minus SASB-matched,first_positive_drop_step_diff_spearman_with_auc_diff,24,-0.06803023961412505,,,
structured_minus_matched_relation,realworld_completed,realworld24,SASB-structured minus SASB-matched,positive_delta_gcc_rate_diff_spearman_with_auc_diff,24,0.12223798494742974,,,
structured_minus_matched_relation,realworld_completed,realworld24,SASB-structured minus SASB-matched,conditional_mean_delta_gcc_diff_spearman_with_auc_diff,24,-0.08280637689987176,,,
structured_minus_matched_relation,realworld_completed,realworld24,SASB-structured minus SASB-matched,inter_community_ratio_diff_spearman_with_auc_diff,24,-0.23836452885642356,,,
structured_minus_matched_relation,realworld_completed,realworld24,SASB-structured minus SASB-matched,mean_edge_embeddedness_diff_spearman_with_auc_diff,24,-0.046997406833283614,,,
structured_minus_matched_relation,realworld_completed,realworld24,SASB-structured minus SASB-matched,mean_common_neighbors_diff_spearman_with_auc_diff,24,,,,
structured_minus_matched_relation,synthetic45,synthetic45,SASB-structured minus SASB-matched,first_positive_drop_step_diff_spearman_with_auc_diff,45,0.44983363197247134,,,
structured_minus_matched_relation,synthetic45,synthetic45,SASB-structured minus SASB-matched,positive_delta_gcc_rate_diff_spearman_with_auc_diff,45,0.3714630660322987,,,
structured_minus_matched_relation,synthetic45,synthetic45,SASB-structured minus SASB-matched,conditional_mean_delta_gcc_diff_spearman_with_auc_diff,45,-0.29211368871293275,,,
structured_minus_matched_relation,synthetic45,synthetic45,SASB-structured minus SASB-matched,inter_community_ratio_diff_spearman_with_auc_diff,45,-0.3110774401371361,,,
structured_minus_matched_relation,synthetic45,synthetic45,SASB-structured minus SASB-matched,mean_edge_embeddedness_diff_spearman_with_auc_diff,45,-0.17786561264822132,,,
structured_minus_matched_relation,synthetic45,synthetic45,SASB-structured minus SASB-matched,mean_common_neighbors_diff_spearman_with_auc_diff,45,,,,
