dataset_group,graph_id,method,normalized_auc,ranking_checkpoint_count,runtime_seconds,seed,source_budget,source_step_count,status
realworld_completed,ia_infect_hyper,SASB-N-random-source,0.4403445006321112,5,3.3374464000000046,20260513,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-random-source,0.4403445006321112,5,3.309147600000003,20260514,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-random-source,0.4403445006321112,5,3.326906000000001,20260515,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-random-source,0.4420828065739571,5,3.4366502000000025,20260516,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-random-source,0.4403445006321112,5,3.479333699999998,20260517,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-degree-source,0.4423198482932997,5,3.3289709000000016,20260513,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-degree-source,0.4423198482932997,5,3.392751799999999,20260514,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-degree-source,0.4423198482932997,5,3.3513201000000095,20260515,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-degree-source,0.4423198482932997,5,3.3601654999999937,20260516,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-degree-source,0.4423198482932997,5,3.3653446000000002,20260517,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-frozen-source,0.4505372945638432,5,2.9170766999999955,20260513,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-frozen-source,0.45243362831858414,5,2.8653046000000018,20260514,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-frozen-source,0.4528286978508218,5,2.973791200000008,20260515,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-frozen-source,0.4538558786346397,5,2.9544111000000015,20260516,64,113,finished
realworld_completed,ia_infect_hyper,SASB-N-frozen-source,0.4550410872313527,5,2.9962949999999893,20260517,64,113,finished
realworld_completed,ia_enron_only,SASB-N-structured,0.18388653599921206,5,1.2202283999999963,20260513,64,143,finished
realworld_completed,ia_enron_only,SASB-N-structured,0.18304934502117604,5,1.2138704999999987,20260514,64,143,finished
realworld_completed,ia_enron_only,SASB-N-structured,0.18388653599921206,5,1.2187852999999933,20260515,64,143,finished
realworld_completed,ia_enron_only,SASB-N-structured,0.18304934502117604,5,1.2210431000000028,20260516,64,143,finished
realworld_completed,ia_enron_only,SASB-N-structured,0.18388653599921206,5,1.2163519000000065,20260517,64,143,finished
realworld_completed,ia_enron_only,SASB-N-random-source,0.17974982763715158,5,1.180259399999997,20260513,64,143,finished
realworld_completed,ia_enron_only,SASB-N-random-source,0.17871565054663646,5,1.1679926999999992,20260514,64,143,finished
realworld_completed,ia_enron_only,SASB-N-random-source,0.18034078597458877,5,1.1767633000000046,20260515,64,143,finished
realworld_completed,ia_enron_only,SASB-N-random-source,0.17979907416527133,5,1.189013100000011,20260516,64,143,finished
realworld_completed,ia_enron_only,SASB-N-random-source,0.18132571653698412,5,1.1808742000000052,20260517,64,143,finished
realworld_completed,ia_enron_only,SASB-N-degree-source,0.18634886240520043,5,1.2023970999999989,20260513,64,143,finished
realworld_completed,ia_enron_only,SASB-N-degree-source,0.18634886240520043,5,1.3406698000000006,20260514,64,143,finished
realworld_completed,ia_enron_only,SASB-N-degree-source,0.18634886240520043,5,1.221937799999992,20260515,64,143,finished
realworld_completed,ia_enron_only,SASB-N-degree-source,0.18634886240520043,5,1.2792836000000136,20260516,64,143,finished
realworld_completed,ia_enron_only,SASB-N-degree-source,0.18634886240520043,5,1.215576200000001,20260517,64,143,finished
realworld_completed,ia_enron_only,SASB-N-frozen-source,0.18748153255195507,5,1.0951443999999952,20260513,64,143,finished
realworld_completed,ia_enron_only,SASB-N-frozen-source,0.18748153255195507,5,1.2099896,20260514,64,143,finished
realworld_completed,ia_enron_only,SASB-N-frozen-source,0.18280311238057717,5,1.115727199999995,20260515,64,143,finished
realworld_completed,ia_enron_only,SASB-N-frozen-source,0.18748153255195507,5,1.1602364000000023,20260516,64,143,finished
realworld_completed,ia_enron_only,SASB-N-frozen-source,0.18748153255195507,5,1.096446400000005,20260517,64,143,finished
realworld_completed,rt_retweet,SASB-N-structured,0.06091008771929826,5,0.1782056999999213,20260513,64,96,finished
realworld_completed,rt_retweet,SASB-N-structured,0.06091008771929826,5,0.23513900000000376,20260514,64,96,finished
realworld_completed,rt_retweet,SASB-N-structured,0.06091008771929826,5,0.18293729999993502,20260515,64,96,finished
realworld_completed,rt_retweet,SASB-N-structured,0.06091008771929826,5,0.18485759999998663,20260516,64,96,finished
realworld_completed,rt_retweet,SASB-N-structured,0.06091008771929826,5,0.17868669999995745,20260517,64,96,finished
realworld_completed,rt_retweet,SASB-N-random-source,0.06091008771929826,5,0.16577460000007704,20260513,64,96,finished
realworld_completed,rt_retweet,SASB-N-random-source,0.06091008771929826,5,0.16730930000005628,20260514,64,96,finished
realworld_completed,rt_retweet,SASB-N-random-source,0.06091008771929826,5,0.16953669999998056,20260515,64,96,finished
realworld_completed,rt_retweet,SASB-N-random-source,0.06091008771929826,5,0.1705590999999913,20260516,64,96,finished
realworld_completed,rt_retweet,SASB-N-random-source,0.06091008771929826,5,0.16868539999995846,20260517,64,96,finished
realworld_completed,rt_retweet,SASB-N-degree-source,0.06091008771929826,5,0.16531209999993735,20260513,64,96,finished
realworld_completed,rt_retweet,SASB-N-degree-source,0.06091008771929826,5,0.16610960000002706,20260514,64,96,finished
realworld_completed,rt_retweet,SASB-N-degree-source,0.06091008771929826,5,0.1664472999999589,20260515,64,96,finished
realworld_completed,rt_retweet,SASB-N-degree-source,0.06091008771929826,5,0.16794509999999718,20260516,64,96,finished
realworld_completed,rt_retweet,SASB-N-degree-source,0.06091008771929826,5,0.1673968000000059,20260517,64,96,finished
realworld_completed,rt_retweet,SASB-N-frozen-source,0.06091008771929826,5,0.14690690000009,20260513,64,96,finished
realworld_completed,rt_retweet,SASB-N-frozen-source,0.06091008771929826,5,0.14790179999999964,20260514,64,96,finished
realworld_completed,rt_retweet,SASB-N-frozen-source,0.06091008771929826,5,0.1488820999999234,20260515,64,96,finished
realworld_completed,rt_retweet,SASB-N-frozen-source,0.06091008771929826,5,0.14801669999997102,20260516,64,96,finished
realworld_completed,rt_retweet,SASB-N-frozen-source,0.06091008771929826,5,0.14729620000002797,20260517,64,96,finished
realworld_completed,ca_netscience,SASB-N-structured,0.025177646549678214,5,1.3330212999999276,20260513,64,379,finished
realworld_completed,ca_netscience,SASB-N-structured,0.025177646549678214,5,1.3311683000000585,20260514,64,379,finished
realworld_completed,ca_netscience,SASB-N-structured,0.026852898884561157,5,1.429210600000033,20260515,64,379,finished
realworld_completed,ca_netscience,SASB-N-structured,0.026852898884561157,5,1.4019988999999669,20260516,64,379,finished
realworld_completed,ca_netscience,SASB-N-structured,0.026852898884561157,5,1.424344700000006,20260517,64,379,finished
realworld_completed,ca_netscience,SASB-N-random-source,0.025177646549678214,5,1.2415482999999767,20260513,64,379,finished
realworld_completed,ca_netscience,SASB-N-random-source,0.02450754561572504,5,1.2315787,20260514,64,379,finished
realworld_completed,ca_netscience,SASB-N-random-source,0.024612248886655218,5,1.2404519000000391,20260515,64,379,finished
realworld_completed,ca_netscience,SASB-N-random-source,0.024612248886655218,5,1.2507797000000664,20260516,64,379,finished
realworld_completed,ca_netscience,SASB-N-random-source,0.025512697016654803,5,1.310337900000036,20260517,64,379,finished
realworld_completed,ca_netscience,SASB-N-degree-source,0.026838938448437138,5,1.2944602999999688,20260513,64,379,finished
realworld_completed,ca_netscience,SASB-N-degree-source,0.026838938448437138,5,1.3135266000000456,20260514,64,379,finished
realworld_completed,ca_netscience,SASB-N-degree-source,0.026838938448437138,5,1.3115600000000995,20260515,64,379,finished
realworld_completed,ca_netscience,SASB-N-degree-source,0.026838938448437138,5,1.3232317000000648,20260516,64,379,finished
realworld_completed,ca_netscience,SASB-N-degree-source,0.026838938448437138,5,1.3539015000000063,20260517,64,379,finished
realworld_completed,ca_netscience,SASB-N-frozen-source,0.027823149195180863,5,1.1239404000000377,20260513,64,379,finished
realworld_completed,ca_netscience,SASB-N-frozen-source,0.02779522832293281,5,1.0948384000000715,20260514,64,379,finished
realworld_completed,ca_netscience,SASB-N-frozen-source,0.027557900908824397,5,1.1074292000000696,20260515,64,379,finished
realworld_completed,ca_netscience,SASB-N-frozen-source,0.02779522832293281,5,1.0957683999999972,20260516,64,379,finished
realworld_completed,ca_netscience,SASB-N-frozen-source,0.027536960254638358,5,1.1641071999999895,20260517,64,379,finished
realworld_completed,bio_celegans_dir,SASB-N-structured,0.0798462560315693,5,6.164079900000047,20260513,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-structured,0.07987555920217236,5,5.767831699999988,20260514,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-structured,0.079865791478638,5,5.644065099999921,20260515,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-structured,0.079865791478638,5,5.67384519999996,20260516,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-structured,0.08017347476997012,5,5.629342699999938,20260517,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-random-source,0.0778438727070269,5,5.468301999999994,20260513,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-random-source,0.07807829807185139,5,5.408733500000039,20260514,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-random-source,0.07729199632733595,5,5.408795599999962,20260515,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-random-source,0.07762898278927115,5,5.336090400000103,20260516,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-random-source,0.07802945945417963,5,5.413926700000047,20260517,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-degree-source,0.08418312528082207,5,5.771930099999963,20260513,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-degree-source,0.08418312528082207,5,5.916244500000062,20260514,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-degree-source,0.08418312528082207,5,5.720344100000034,20260515,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-degree-source,0.08418312528082207,5,5.958655300000032,20260516,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-degree-source,0.08418312528082207,5,5.7449931999999535,20260517,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-frozen-source,0.08789486022387621,5,5.195623899999987,20260513,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-frozen-source,0.08131629842348942,5,4.749732899999913,20260514,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-frozen-source,0.08150188517064212,5,4.81102820000001,20260515,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-frozen-source,0.08934536716872765,5,5.180364700000041,20260516,64,453,finished
realworld_completed,bio_celegans_dir,SASB-N-frozen-source,0.08330891402449746,5,4.945565099999953,20260517,64,453,finished
realworld_completed,web_polblogs,SASB-N-structured,0.07254739514445041,5,11.357870100000014,20260513,64,643,finished
realworld_completed,web_polblogs,SASB-N-structured,0.07459678396147343,5,11.541295799999943,20260514,64,643,finished
realworld_completed,web_polblogs,SASB-N-structured,0.07368836693265118,5,12.012045100000023,20260515,64,643,finished
realworld_completed,web_polblogs,SASB-N-structured,0.07345096728245229,5,13.018649099999948,20260516,64,643,finished
realworld_completed,web_polblogs,SASB-N-structured,0.07251105846329753,5,13.70282229999998,20260517,64,643,finished
realworld_completed,web_polblogs,SASB-N-random-source,0.0745071534812963,5,11.518461300000013,20260513,64,643,finished
realworld_completed,web_polblogs,SASB-N-random-source,0.07496015077300233,5,11.68953190000002,20260514,64,643,finished
realworld_completed,web_polblogs,SASB-N-random-source,0.07475666535854615,5,11.447091399999977,20260515,64,643,finished
realworld_completed,web_polblogs,SASB-N-random-source,0.07478088981264808,5,11.354808100000014,20260516,64,643,finished
realworld_completed,web_polblogs,SASB-N-random-source,0.07486567540200481,5,11.415628599999991,20260517,64,643,finished
realworld_completed,web_polblogs,SASB-N-degree-source,0.07230030571261076,5,10.868463399999996,20260513,64,643,finished
realworld_completed,web_polblogs,SASB-N-degree-source,0.07230030571261076,5,10.765613899999948,20260514,64,643,finished
realworld_completed,web_polblogs,SASB-N-degree-source,0.07230030571261076,5,10.914441700000111,20260515,64,643,finished
realworld_completed,web_polblogs,SASB-N-degree-source,0.07230030571261076,5,10.802300899999977,20260516,64,643,finished
realworld_completed,web_polblogs,SASB-N-degree-source,0.07230030571261076,5,10.87085890000003,20260517,64,643,finished
realworld_completed,web_polblogs,SASB-N-frozen-source,0.07839517836465555,5,9.111046500000043,20260513,64,643,finished
realworld_completed,web_polblogs,SASB-N-frozen-source,0.07707494561610052,5,8.947948999999994,20260514,64,643,finished
realworld_completed,web_polblogs,SASB-N-frozen-source,0.07402750929007816,5,8.979408400000011,20260515,64,643,finished
realworld_completed,web_polblogs,SASB-N-frozen-source,0.0796669622050067,5,9.23333409999998,20260516,64,643,finished
realworld_completed,web_polblogs,SASB-N-frozen-source,0.07574017819508437,5,9.080838900000003,20260517,64,643,finished
realworld_completed,bio_diseasome,SASB-N-structured,0.0198069541657259,5,2.1646118999999544,20260513,64,516,finished
realworld_completed,bio_diseasome,SASB-N-structured,0.019716640325129826,5,2.0544605000000047,20260514,64,516,finished
realworld_completed,bio_diseasome,SASB-N-structured,0.0198069541657259,5,2.0869328999999652,20260515,64,516,finished
realworld_completed,bio_diseasome,SASB-N-structured,0.0198069541657259,5,2.099158099999954,20260516,64,516,finished
realworld_completed,bio_diseasome,SASB-N-structured,0.0198069541657259,5,2.1050240999999232,20260517,64,516,finished
realworld_completed,bio_diseasome,SASB-N-random-source,0.02007789568751411,5,2.013688600000023,20260513,64,516,finished
realworld_completed,bio_diseasome,SASB-N-random-source,0.01999134492360954,5,1.972700199999963,20260514,64,516,finished
realworld_completed,bio_diseasome,SASB-N-random-source,0.02001392338375856,5,2.012592100000006,20260515,64,516,finished
realworld_completed,bio_diseasome,SASB-N-random-source,0.020013923383758563,5,1.9661716000000524,20260516,64,516,finished
realworld_completed,bio_diseasome,SASB-N-random-source,0.01999134492360954,5,1.9552919000000202,20260517,64,516,finished
realworld_completed,bio_diseasome,SASB-N-degree-source,0.020649883344622564,5,2.002678500000002,20260513,64,516,finished
realworld_completed,bio_diseasome,SASB-N-degree-source,0.020649883344622564,5,1.978266500000018,20260514,64,516,finished
realworld_completed,bio_diseasome,SASB-N-degree-source,0.020649883344622564,5,1.9784309000000349,20260515,64,516,finished
realworld_completed,bio_diseasome,SASB-N-degree-source,0.020649883344622564,5,2.0220553999999993,20260516,64,516,finished
realworld_completed,bio_diseasome,SASB-N-degree-source,0.020649883344622564,5,1.9857027000000471,20260517,64,516,finished
realworld_completed,bio_diseasome,SASB-N-frozen-source,0.02050688643034545,5,1.6521316999999272,20260513,64,516,finished
realworld_completed,bio_diseasome,SASB-N-frozen-source,0.020706329494995106,5,1.6341847999999572,20260514,64,516,finished
realworld_completed,bio_diseasome,SASB-N-frozen-source,0.020348837209302327,5,1.577263300000027,20260515,64,516,finished
realworld_completed,bio_diseasome,SASB-N-frozen-source,0.020363889516068337,5,1.5775032000000238,20260516,64,516,finished
realworld_completed,bio_diseasome,SASB-N-frozen-source,0.020382704899525848,5,1.621932099999981,20260517,64,516,finished
realworld_completed,ca_csphd,SASB-N-structured,0.00681783536585366,5,5.896162400000094,20260513,64,1025,finished
realworld_completed,ca_csphd,SASB-N-structured,0.00681783536585366,5,5.801469499999939,20260514,64,1025,finished
realworld_completed,ca_csphd,SASB-N-structured,0.00681783536585366,5,5.588477600000033,20260515,64,1025,finished
realworld_completed,ca_csphd,SASB-N-structured,0.00681783536585366,5,5.638803999999936,20260516,64,1025,finished
realworld_completed,ca_csphd,SASB-N-structured,0.00681783536585366,5,5.695969999999988,20260517,64,1025,finished
realworld_completed,ca_csphd,SASB-N-random-source,0.0068664253048780505,5,4.348300399999971,20260513,64,1025,finished
realworld_completed,ca_csphd,SASB-N-random-source,0.00681783536585366,5,4.28723570000011,20260514,64,1025,finished
realworld_completed,ca_csphd,SASB-N-random-source,0.006803544207317075,5,4.260174199999938,20260515,64,1025,finished
realworld_completed,ca_csphd,SASB-N-random-source,0.006834984756097563,5,4.297516999999971,20260516,64,1025,finished
realworld_completed,ca_csphd,SASB-N-random-source,0.006803544207317075,5,4.247467400000005,20260517,64,1025,finished
realworld_completed,ca_csphd,SASB-N-degree-source,0.00681783536585366,5,4.283598500000153,20260513,64,1025,finished
realworld_completed,ca_csphd,SASB-N-degree-source,0.00681783536585366,5,4.3196397000001525,20260514,64,1025,finished
realworld_completed,ca_csphd,SASB-N-degree-source,0.00681783536585366,5,4.2910581000001,20260515,64,1025,finished
realworld_completed,ca_csphd,SASB-N-degree-source,0.00681783536585366,5,4.276496700000052,20260516,64,1025,finished
realworld_completed,ca_csphd,SASB-N-degree-source,0.00681783536585366,5,4.2840490000000955,20260517,64,1025,finished
realworld_completed,ca_csphd,SASB-N-frozen-source,0.007479992378048781,5,3.3358826999999565,20260513,64,1025,finished
realworld_completed,ca_csphd,SASB-N-frozen-source,0.007515243902439025,5,3.3374974000000748,20260514,64,1025,finished
realworld_completed,ca_csphd,SASB-N-frozen-source,0.007399009146341465,5,3.310264499999903,20260515,64,1025,finished
realworld_completed,ca_csphd,SASB-N-frozen-source,0.007516196646341464,5,3.3234597999999096,20260516,64,1025,finished
realworld_completed,ca_csphd,SASB-N-frozen-source,0.007417111280487807,5,3.3533396000000266,20260517,64,1025,finished
realworld_completed,ia_fb_messages,SASB-N-structured,0.17339071739442646,5,143.50701449999997,20260513,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-structured,0.17196954086506944,5,151.50496380000004,20260514,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-structured,0.1738221905850177,5,140.80564950000007,20260515,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-structured,0.1713932025800973,5,144.00027499999987,20260516,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-structured,0.17301918838082037,5,149.0435935999999,20260517,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-random-source,0.166296074280826,5,144.2634579999999,20260513,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-random-source,0.16571411622926152,5,144.96520499999997,20260514,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-random-source,0.166993549756789,5,151.2125003000001,20260515,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-random-source,0.16749246014648858,5,144.60300129999996,20260516,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-random-source,0.16620865568938928,5,137.94381729999986,20260517,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-degree-source,0.17382718593309981,5,144.5989629999999,20260513,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-degree-source,0.17382718593309981,5,144.55299319999995,20260514,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-degree-source,0.17382718593309981,5,144.13458459999993,20260515,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-degree-source,0.17382718593309981,5,147.47107499999993,20260516,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-degree-source,0.17382718593309981,5,144.9516205,20260517,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-frozen-source,0.19433308981011432,5,116.87585739999986,20260513,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-frozen-source,0.19694128592748003,5,123.78937000000042,20260514,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-frozen-source,0.19824569619541807,5,127.8286149999999,20260515,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-frozen-source,0.195455794291566,5,119.36931360000017,20260516,64,1266,finished
realworld_completed,ia_fb_messages,SASB-N-frozen-source,0.2002519528688909,5,125.1126432000001,20260517,64,1266,finished
realworld_completed,econ_mahindas,SASB-N-structured,0.22232287741904472,5,233.64271729999973,20260513,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-structured,0.22640810823458582,5,241.23197679999976,20260514,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-structured,0.22169997457797536,5,246.93946230000074,20260515,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-structured,0.22290593977383247,5,260.8351821999995,20260516,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-structured,0.2224822393641711,5,266.98855879999974,20260517,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-random-source,0.21190300928473044,5,217.29606759999933,20260513,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-random-source,0.20945313557274808,5,204.80191709999963,20260514,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-random-source,0.2102910505620038,5,195.72125070000038,20260515,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-random-source,0.21075395906927563,5,216.43646009999975,20260516,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-random-source,0.2108810691921741,5,231.3342120999996,20260517,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-degree-source,0.21873786604237255,5,265.07104399999935,20260513,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-degree-source,0.21873786604237255,5,252.10163049999937,20260514,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-degree-source,0.21873786604237255,5,252.20807270000023,20260515,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-degree-source,0.21873786604237255,5,249.8500156,20260516,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-degree-source,0.21873786604237255,5,248.22066169999925,20260517,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-frozen-source,0.24780244936780105,5,210.08903069999997,20260513,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-frozen-source,0.2555283417630743,5,245.29868179999994,20260514,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-frozen-source,0.25138809313314436,5,235.6691824999998,20260515,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-frozen-source,0.2513994761292248,5,227.09578859999965,20260516,64,1258,finished
realworld_completed,econ_mahindas,SASB-N-frozen-source,0.2536324405270074,5,228.90433049999956,20260517,64,1258,finished
realworld_completed,bio_grid_worm,SASB-N-structured,0.027144351398896524,5,159.8980640000009,20260513,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-structured,0.027160999707670015,5,161.2985993000002,20260514,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-structured,0.026885318035506724,5,158.94560319999982,20260515,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-structured,0.02749074362982897,5,160.2802154000001,20260516,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-structured,0.02756888327262071,5,164.82572040000014,20260517,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-random-source,0.025526869743811173,5,133.61195749999933,20260513,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-random-source,0.025311963349374782,5,132.04233589999967,20260514,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-random-source,0.02556723741723508,5,133.60763189999852,20260515,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-random-source,0.02569111515563573,5,133.32404570000108,20260516,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-random-source,0.025979506826970183,5,134.28938799999924,20260517,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-degree-source,0.02732819885169633,5,140.2228821000008,20260513,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-degree-source,0.02732819885169633,5,143.05097319999913,20260514,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-degree-source,0.02732819885169633,5,138.70285890000014,20260515,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-degree-source,0.02732819885169633,5,141.12227339999845,20260516,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-degree-source,0.02732819885169633,5,140.42382100000032,20260517,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-frozen-source,0.03175056250697036,5,117.2924082999998,20260513,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-frozen-source,0.03157494970152088,5,113.96600939999917,20260514,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-frozen-source,0.0322205639551942,5,117.94137649999902,20260515,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-frozen-source,0.03161988223380204,5,121.73742560000028,20260516,64,3343,finished
realworld_completed,bio_grid_worm,SASB-N-frozen-source,0.03233137366627802,5,116.93380640000032,20260517,64,3343,finished
realworld_completed,bio_grid_plant,SASB-N-structured,0.019517700122223376,5,16.760737799999333,20260513,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-structured,0.018631951763826832,5,16.37069479999991,20260514,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-structured,0.01874947424154704,5,16.585691000000224,20260515,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-structured,0.01782846913983443,5,16.012936299999637,20260516,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-structured,0.01782846913983443,5,15.871866000001319,20260517,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-random-source,0.016134908381950527,5,13.011480900000606,20260513,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-random-source,0.016182535912395036,5,12.85486260000107,20260514,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-random-source,0.015953057811162408,5,12.963742699999784,20260515,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-random-source,0.01575388813839447,5,13.287014499999714,20260516,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-random-source,0.01595924320472663,5,13.058974700001272,20260517,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-degree-source,0.01740476968068524,5,13.818451399998594,20260513,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-degree-source,0.01740476968068524,5,13.43878179999956,20260514,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-degree-source,0.01740476968068524,5,13.60589169999912,20260515,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-degree-source,0.01740476968068524,5,13.595796300000075,20260516,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-degree-source,0.01740476968068524,5,13.617330799999763,20260517,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-frozen-source,0.01888617143931634,5,12.133845500000461,20260513,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-frozen-source,0.020461591180123605,5,13.084825500000079,20260514,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-frozen-source,0.019199152353665955,5,12.335088199999518,20260515,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-frozen-source,0.019034002345501237,5,12.233237300000837,20260516,64,1272,finished
realworld_completed,bio_grid_plant,SASB-N-frozen-source,0.018924520879414517,5,12.519453700000668,20260517,64,1272,finished
