active_source_count,actual_remove_ratio,checkpoint_step,checkpoint_target_ratio,current_gcc_node_count,dataset_group,exact_m5_score_at_removed,exact_m5_score_mean,graph_id,graph_name,kendall_rank_correlation,method,pearson_score_correlation,precision_at_10pct,precision_at_1pct,precision_at_5pct,recall_at_10pct,recall_at_1pct,recall_at_5pct,removed_node,removed_node_m5_rank,removed_node_m5_rank_percentile,removed_node_m5_top_10pct,removed_node_m5_top_1pct,removed_node_m5_top_5pct,sampled_score_at_removed,sampled_score_mean,seed,source_budget,source_set_hash,spearman_rank_correlation,top_10pct_overlap,top_1pct_overlap,top_5pct_overlap
64,0.19801980198019808,40,0.2,162,synthetic45,854.0252037694028,246.9629629629631,synthetic_test_001,synthetic_test_001,0.8829326284339137,SASB-N-random-source,0.9742279257548914,0.8235294117647058,0.5,0.5555555555555556,0.8235294117647058,0.5,0.5555555555555556,194,1,0.0,True,True,True,618.2444741656083,194.74691358024688,20260517,64,fc6b24ca8b6c19db,0.9808251812306138,0.8235294117647058,0.5,0.5555555555555556
64,0.301980198019802,61,0.3,92,synthetic45,1140.0,155.0543478260869,synthetic_test_001,synthetic_test_001,0.9450155390867796,SASB-N-random-source,0.9960249131477872,1.0,1.0,0.8,1.0,1.0,0.8,172,1,0.0,True,True,True,1753.0,221.73913043478265,20260517,64,0e1941bf59728587,0.9946672009740836,1.0,1.0,0.8
11,0.5,101,0.5,11,synthetic45,24.0,7.0,synthetic_test_001,synthetic_test_001,1.0,SASB-N-random-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49,1,0.0,True,True,True,48.0,14.0,20260517,64,7ee4261e79c86690,1.0,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,599.339197564842,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7792226983892421,SASB-N-degree-source,0.9226759135430992,0.7142857142857143,0.3333333333333333,0.7272727272727273,0.7142857142857143,0.3333333333333333,0.7272727272727273,61,4,0.01492537313432836,True,False,True,479.13634951924826,118.81188118811876,20260513,64,fe514c1b3e69835b,0.9356250013649258,0.7142857142857143,0.3333333333333333,0.7272727272727273
64,0.099009900990099,20,0.1,182,synthetic45,529.8543127355582,215.021978021978,synthetic_test_001,synthetic_test_001,0.7269139700078928,SASB-N-degree-source,0.8758110348209354,0.7368421052631579,0.5,0.7,0.7368421052631579,0.5,0.7,171,5,0.022099447513812157,True,False,True,550.7407792494906,148.86263736263737,20260513,64,7d8120e769aab668,0.9032556972960922,0.7368421052631579,0.5,0.7
64,0.19801980198019808,40,0.2,162,synthetic45,1078.2965645303746,243.6419753086421,synthetic_test_001,synthetic_test_001,0.8156583084119317,SASB-N-degree-source,0.9528606645755391,0.7647058823529411,0.5,0.7777777777777778,0.7647058823529411,0.5,0.7777777777777778,64,1,0.0,True,True,True,724.4695518721519,197.6172839506173,20260513,64,08329b35625d271e,0.9562267751118112,0.7647058823529411,0.5,0.7777777777777778
64,0.301980198019802,61,0.3,95,synthetic45,541.1683495802038,128.11578947368423,synthetic_test_001,synthetic_test_001,0.8615281200985885,SASB-N-degree-source,0.980817918047076,0.9,1.0,0.8,0.9,1.0,0.8,187,1,0.0,True,True,True,708.1929180436224,171.91578947368427,20260513,64,e22c07f6fa90aa2d,0.9688825431487,0.9,1.0,0.8
9,0.5,101,0.5,9,synthetic45,5.583333333333332,1.3333333333333333,synthetic_test_001,synthetic_test_001,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1,0.0,True,True,True,11.166666666666664,2.6666666666666665,20260513,64,0a3405ac0d3c2335,0.9999999999999998,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,599.339197564842,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7792226983892421,SASB-N-degree-source,0.9226759135430992,0.7142857142857143,0.3333333333333333,0.7272727272727273,0.7142857142857143,0.3333333333333333,0.7272727272727273,61,4,0.01492537313432836,True,False,True,479.13634951924826,118.81188118811876,20260514,64,fe514c1b3e69835b,0.9356250013649258,0.7142857142857143,0.3333333333333333,0.7272727272727273
64,0.099009900990099,20,0.1,182,synthetic45,529.8543127355582,215.021978021978,synthetic_test_001,synthetic_test_001,0.7269139700078928,SASB-N-degree-source,0.8758110348209354,0.7368421052631579,0.5,0.7,0.7368421052631579,0.5,0.7,171,5,0.022099447513812157,True,False,True,550.7407792494906,148.86263736263737,20260514,64,7d8120e769aab668,0.9032556972960922,0.7368421052631579,0.5,0.7
64,0.19801980198019808,40,0.2,162,synthetic45,1078.2965645303746,243.6419753086421,synthetic_test_001,synthetic_test_001,0.8156583084119317,SASB-N-degree-source,0.9528606645755391,0.7647058823529411,0.5,0.7777777777777778,0.7647058823529411,0.5,0.7777777777777778,64,1,0.0,True,True,True,724.4695518721519,197.6172839506173,20260514,64,08329b35625d271e,0.9562267751118112,0.7647058823529411,0.5,0.7777777777777778
64,0.301980198019802,61,0.3,95,synthetic45,541.1683495802038,128.11578947368423,synthetic_test_001,synthetic_test_001,0.8615281200985885,SASB-N-degree-source,0.980817918047076,0.9,1.0,0.8,0.9,1.0,0.8,187,1,0.0,True,True,True,708.1929180436224,171.91578947368427,20260514,64,e22c07f6fa90aa2d,0.9688825431487,0.9,1.0,0.8
9,0.5,101,0.5,9,synthetic45,5.583333333333332,1.3333333333333333,synthetic_test_001,synthetic_test_001,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1,0.0,True,True,True,11.166666666666664,2.6666666666666665,20260514,64,0a3405ac0d3c2335,0.9999999999999998,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,599.339197564842,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7792226983892421,SASB-N-degree-source,0.9226759135430992,0.7142857142857143,0.3333333333333333,0.7272727272727273,0.7142857142857143,0.3333333333333333,0.7272727272727273,61,4,0.01492537313432836,True,False,True,479.13634951924826,118.81188118811876,20260515,64,fe514c1b3e69835b,0.9356250013649258,0.7142857142857143,0.3333333333333333,0.7272727272727273
64,0.099009900990099,20,0.1,182,synthetic45,529.8543127355582,215.021978021978,synthetic_test_001,synthetic_test_001,0.7269139700078928,SASB-N-degree-source,0.8758110348209354,0.7368421052631579,0.5,0.7,0.7368421052631579,0.5,0.7,171,5,0.022099447513812157,True,False,True,550.7407792494906,148.86263736263737,20260515,64,7d8120e769aab668,0.9032556972960922,0.7368421052631579,0.5,0.7
64,0.19801980198019808,40,0.2,162,synthetic45,1078.2965645303746,243.6419753086421,synthetic_test_001,synthetic_test_001,0.8156583084119317,SASB-N-degree-source,0.9528606645755391,0.7647058823529411,0.5,0.7777777777777778,0.7647058823529411,0.5,0.7777777777777778,64,1,0.0,True,True,True,724.4695518721519,197.6172839506173,20260515,64,08329b35625d271e,0.9562267751118112,0.7647058823529411,0.5,0.7777777777777778
64,0.301980198019802,61,0.3,95,synthetic45,541.1683495802038,128.11578947368423,synthetic_test_001,synthetic_test_001,0.8615281200985885,SASB-N-degree-source,0.980817918047076,0.9,1.0,0.8,0.9,1.0,0.8,187,1,0.0,True,True,True,708.1929180436224,171.91578947368427,20260515,64,e22c07f6fa90aa2d,0.9688825431487,0.9,1.0,0.8
9,0.5,101,0.5,9,synthetic45,5.583333333333332,1.3333333333333333,synthetic_test_001,synthetic_test_001,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1,0.0,True,True,True,11.166666666666664,2.6666666666666665,20260515,64,0a3405ac0d3c2335,0.9999999999999998,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,599.339197564842,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7792226983892421,SASB-N-degree-source,0.9226759135430992,0.7142857142857143,0.3333333333333333,0.7272727272727273,0.7142857142857143,0.3333333333333333,0.7272727272727273,61,4,0.01492537313432836,True,False,True,479.13634951924826,118.81188118811876,20260516,64,fe514c1b3e69835b,0.9356250013649258,0.7142857142857143,0.3333333333333333,0.7272727272727273
64,0.099009900990099,20,0.1,182,synthetic45,529.8543127355582,215.021978021978,synthetic_test_001,synthetic_test_001,0.7269139700078928,SASB-N-degree-source,0.8758110348209354,0.7368421052631579,0.5,0.7,0.7368421052631579,0.5,0.7,171,5,0.022099447513812157,True,False,True,550.7407792494906,148.86263736263737,20260516,64,7d8120e769aab668,0.9032556972960922,0.7368421052631579,0.5,0.7
64,0.19801980198019808,40,0.2,162,synthetic45,1078.2965645303746,243.6419753086421,synthetic_test_001,synthetic_test_001,0.8156583084119317,SASB-N-degree-source,0.9528606645755391,0.7647058823529411,0.5,0.7777777777777778,0.7647058823529411,0.5,0.7777777777777778,64,1,0.0,True,True,True,724.4695518721519,197.6172839506173,20260516,64,08329b35625d271e,0.9562267751118112,0.7647058823529411,0.5,0.7777777777777778
64,0.301980198019802,61,0.3,95,synthetic45,541.1683495802038,128.11578947368423,synthetic_test_001,synthetic_test_001,0.8615281200985885,SASB-N-degree-source,0.980817918047076,0.9,1.0,0.8,0.9,1.0,0.8,187,1,0.0,True,True,True,708.1929180436224,171.91578947368427,20260516,64,e22c07f6fa90aa2d,0.9688825431487,0.9,1.0,0.8
9,0.5,101,0.5,9,synthetic45,5.583333333333332,1.3333333333333333,synthetic_test_001,synthetic_test_001,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1,0.0,True,True,True,11.166666666666664,2.6666666666666665,20260516,64,0a3405ac0d3c2335,0.9999999999999998,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,599.339197564842,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7792226983892421,SASB-N-degree-source,0.9226759135430992,0.7142857142857143,0.3333333333333333,0.7272727272727273,0.7142857142857143,0.3333333333333333,0.7272727272727273,61,4,0.01492537313432836,True,False,True,479.13634951924826,118.81188118811876,20260517,64,fe514c1b3e69835b,0.9356250013649258,0.7142857142857143,0.3333333333333333,0.7272727272727273
64,0.099009900990099,20,0.1,182,synthetic45,529.8543127355582,215.021978021978,synthetic_test_001,synthetic_test_001,0.7269139700078928,SASB-N-degree-source,0.8758110348209354,0.7368421052631579,0.5,0.7,0.7368421052631579,0.5,0.7,171,5,0.022099447513812157,True,False,True,550.7407792494906,148.86263736263737,20260517,64,7d8120e769aab668,0.9032556972960922,0.7368421052631579,0.5,0.7
64,0.19801980198019808,40,0.2,162,synthetic45,1078.2965645303746,243.6419753086421,synthetic_test_001,synthetic_test_001,0.8156583084119317,SASB-N-degree-source,0.9528606645755391,0.7647058823529411,0.5,0.7777777777777778,0.7647058823529411,0.5,0.7777777777777778,64,1,0.0,True,True,True,724.4695518721519,197.6172839506173,20260517,64,08329b35625d271e,0.9562267751118112,0.7647058823529411,0.5,0.7777777777777778
64,0.301980198019802,61,0.3,95,synthetic45,541.1683495802038,128.11578947368423,synthetic_test_001,synthetic_test_001,0.8615281200985885,SASB-N-degree-source,0.980817918047076,0.9,1.0,0.8,0.9,1.0,0.8,187,1,0.0,True,True,True,708.1929180436224,171.91578947368427,20260517,64,e22c07f6fa90aa2d,0.9688825431487,0.9,1.0,0.8
9,0.5,101,0.5,9,synthetic45,5.583333333333332,1.3333333333333333,synthetic_test_001,synthetic_test_001,1.0,SASB-N-degree-source,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,1,0.0,True,True,True,11.166666666666664,2.6666666666666665,20260517,64,0a3405ac0d3c2335,0.9999999999999998,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,576.1266763612582,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7302595931234915,SASB-N-frozen-source,0.8773891351269313,0.6190476190476191,0.3333333333333333,0.5454545454545454,0.6190476190476191,0.3333333333333333,0.5454545454545454,157,5,0.01990049751243781,True,False,True,485.0929731432237,120.44554455445541,20260513,64,906cbc6ce2566307,0.8996084300732109,0.6190476190476191,0.3333333333333333,0.5454545454545454
51,0.099009900990099,20,0.1,182,synthetic45,602.3890757252285,213.05494505494514,synthetic_test_001,synthetic_test_001,0.7453706514479995,SASB-N-frozen-source,0.8805408893702744,0.6842105263157895,0.0,0.6,0.6842105263157895,0.0,0.6,134,4,0.016574585635359115,True,False,True,531.171137484114,120.41208791208796,20260513,64,906cbc6ce2566307,0.9108059769231764,0.6842105263157895,0.0,0.6
38,0.19801980198019808,40,0.2,149,synthetic45,321.0586920300229,183.2147651006712,synthetic_test_001,synthetic_test_001,0.7616326530612245,SASB-N-frozen-source,0.871062201066917,0.4,0.0,0.5,0.4,0.0,0.5,181,22,0.14189189189189189,False,False,False,257.1035324576203,93.20134228187919,20260513,64,906cbc6ce2566307,0.9255503819161652,0.4,0.0,0.5
25,0.301980198019802,61,0.3,114,synthetic45,589.9920819153466,155.86842105263162,synthetic_test_001,synthetic_test_001,0.8170523373194596,SASB-N-frozen-source,0.9366225071788348,0.5833333333333334,0.5,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,10,1,0.0,True,True,True,214.0092858390383,66.3421052631579,20260513,64,906cbc6ce2566307,0.9546137551994104,0.5833333333333334,0.5,0.6666666666666666
7,0.5,101,0.5,13,synthetic45,7.111904761904763,2.9230769230769234,synthetic_test_001,synthetic_test_001,0.8701298701298701,SASB-N-frozen-source,0.9681159475017886,1.0,1.0,1.0,1.0,1.0,1.0,142,1,0.0,True,True,True,4.228571428571429,2.0,20260513,64,906cbc6ce2566307,0.950413223140496,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,576.1266763612582,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7233633811142309,SASB-N-frozen-source,0.8806916551417241,0.6190476190476191,0.0,0.7272727272727273,0.6190476190476191,0.0,0.7272727272727273,157,5,0.01990049751243781,True,False,True,507.2410549199262,120.95049504950498,20260514,64,8aa0be9e5ccd18ad,0.8950528535685712,0.6190476190476191,0.0,0.7272727272727273
51,0.099009900990099,20,0.1,182,synthetic45,533.4074106829016,216.29120879120904,synthetic_test_001,synthetic_test_001,0.7272782466152633,SASB-N-frozen-source,0.872798090102621,0.631578947368421,0.0,0.5,0.631578947368421,0.0,0.5,98,4,0.016574585635359115,True,False,True,413.5849887747996,121.05494505494505,20260514,64,8aa0be9e5ccd18ad,0.9030526578755904,0.631578947368421,0.0,0.5
37,0.19801980198019808,40,0.2,150,synthetic45,877.8141774656842,187.40000000000003,synthetic_test_001,synthetic_test_001,0.7472704492572042,SASB-N-frozen-source,0.8767221894298787,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,64,1,0.0,True,True,True,471.22642585811667,93.67999999999998,20260514,64,8aa0be9e5ccd18ad,0.916323243385472,0.3333333333333333,0.5,0.5
25,0.301980198019802,61,0.3,92,synthetic45,360.4655434566015,120.42391304347832,synthetic_test_001,synthetic_test_001,0.7816531294792164,SASB-N-frozen-source,0.8897001332039551,0.5,0.0,0.6,0.5,0.0,0.6,176,4,0.03296703296703297,True,False,True,209.7676701976894,65.1630434782609,20260514,64,8aa0be9e5ccd18ad,0.9368709831542932,0.5,0.0,0.6
6,0.5,101,0.5,11,synthetic45,8.848809523809523,2.8181818181818183,synthetic_test_001,synthetic_test_001,0.8750000000000001,SASB-N-frozen-source,0.9788612181359552,1.0,1.0,1.0,1.0,1.0,1.0,13,1,0.0,True,True,True,9.848809523809523,2.9090909090909087,20260514,64,8aa0be9e5ccd18ad,0.9617224880382776,1.0,1.0,1.0
64,0.0,0,0.0,202,synthetic45,576.1266763612582,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7319343874685977,SASB-N-frozen-source,0.8896746223692295,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.5714285714285714,0.6666666666666666,0.6363636363636364,157,5,0.01990049751243781,True,False,True,624.3700058736066,119.02475247524755,20260515,64,eaa73fcda0aa051b,0.902828927110048,0.5714285714285714,0.6666666666666666,0.6363636363636364
47,0.099009900990099,20,0.1,182,synthetic45,501.848864689339,215.18131868131871,synthetic_test_001,synthetic_test_001,0.7265496934005222,SASB-N-frozen-source,0.8684612090794169,0.4736842105263158,0.0,0.4,0.4736842105263158,0.0,0.4,104,5,0.022099447513812157,True,False,True,271.6826509957763,110.09890109890112,20260515,64,eaa73fcda0aa051b,0.9020752818416072,0.4736842105263158,0.0,0.4
42,0.19801980198019808,40,0.2,162,synthetic45,912.6168547196097,237.9382716049384,synthetic_test_001,synthetic_test_001,0.7978527607361963,SASB-N-frozen-source,0.9247007978875342,0.5882352941176471,1.0,0.5555555555555556,0.5882352941176471,1.0,0.5555555555555556,54,2,0.006211180124223602,True,True,True,446.13226862366446,126.13580246913573,20260515,64,eaa73fcda0aa051b,0.9463672801174212,0.5882352941176471,1.0,0.5555555555555556
20,0.301980198019802,61,0.3,95,synthetic45,298.14044989962264,121.56842105263165,synthetic_test_001,synthetic_test_001,0.7185575137459165,SASB-N-frozen-source,0.8474048075970215,0.7,0.0,0.0,0.7,0.0,0.0,103,7,0.06382978723404255,True,False,False,200.25741454531067,54.147368421052676,20260515,64,eaa73fcda0aa051b,0.8916394584302161,0.7,0.0,0.0
3,0.5,101,0.5,12,synthetic45,22.83333333333333,7.416666666666668,synthetic_test_001,synthetic_test_001,0.9047619047619048,SASB-N-frozen-source,0.9273076229746438,0.5,1.0,1.0,0.5,1.0,1.0,73,1,0.0,True,True,True,14.5,3.9166666666666674,20260515,64,eaa73fcda0aa051b,0.9717314487632508,0.5,1.0,1.0
64,0.0,0,0.0,202,synthetic45,576.1266763612582,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7255307620314271,SASB-N-frozen-source,0.8968407682583021,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.7272727272727273,157,5,0.01990049751243781,True,False,True,532.3053674862665,120.87623762376238,20260516,64,9abf53ed69bbf426,0.8936726405527841,0.6666666666666666,0.6666666666666666,0.7272727272727273
46,0.099009900990099,20,0.1,182,synthetic45,390.7545312846994,215.38461538461544,synthetic_test_001,synthetic_test_001,0.7474348855564326,SASB-N-frozen-source,0.8782361500236378,0.4736842105263158,0.0,0.2,0.4736842105263158,0.0,0.2,92,21,0.11049723756906077,False,False,False,299.40765455017237,109.71428571428572,20260516,64,9abf53ed69bbf426,0.9208086542567115,0.4736842105263158,0.0,0.2
43,0.19801980198019808,40,0.2,162,synthetic45,2195.4707792207787,260.65432098765433,synthetic_test_001,synthetic_test_001,0.8218736823928593,SASB-N-frozen-source,0.9517602021414172,0.8235294117647058,1.0,0.7777777777777778,0.8235294117647058,1.0,0.7777777777777778,194,1,0.0,True,True,True,1549.9127705627704,152.99999999999994,20260516,64,9abf53ed69bbf426,0.9555710643513114,0.8235294117647058,1.0,0.7777777777777778
19,0.301980198019802,61,0.3,72,synthetic45,310.94853059691053,92.95833333333331,synthetic_test_001,synthetic_test_001,0.8035225048923679,SASB-N-frozen-source,0.9015859772195476,0.875,0.0,0.25,0.875,0.0,0.25,163,5,0.056338028169014086,True,False,False,267.00270387541144,50.58333333333334,20260516,64,9abf53ed69bbf426,0.9459763646595384,0.875,0.0,0.25
1,0.5,101,0.5,12,synthetic45,16.866666666666664,4.666666666666667,synthetic_test_001,synthetic_test_001,0.6127368346781745,SASB-N-frozen-source,0.8468241390358391,0.5,1.0,1.0,0.5,1.0,1.0,54,1,0.0,True,True,True,3.75,0.5833333333333334,20260516,64,9abf53ed69bbf426,0.695812424132729,0.5,1.0,1.0
64,0.0,0,0.0,202,synthetic45,576.1266763612582,200.44554455445544,synthetic_test_001,synthetic_test_001,0.7360721146741541,SASB-N-frozen-source,0.8873597700166368,0.5714285714285714,0.6666666666666666,0.6363636363636364,0.5714285714285714,0.6666666666666666,0.6363636363636364,157,5,0.01990049751243781,True,False,True,575.0313043819398,120.09900990099008,20260517,64,14c5d3d97d9d976b,0.9053112722492012,0.5714285714285714,0.6666666666666666,0.6363636363636364
47,0.099009900990099,20,0.1,182,synthetic45,460.6581084522872,212.58791208791197,synthetic_test_001,synthetic_test_001,0.75253475805962,SASB-N-frozen-source,0.8682284881991287,0.5789473684210527,0.0,0.4,0.5789473684210527,0.0,0.4,11,12,0.06077348066298342,True,False,False,326.05967723945736,110.40109890109892,20260517,64,14c5d3d97d9d976b,0.9189375066560104,0.5789473684210527,0.0,0.4
38,0.19801980198019808,40,0.2,162,synthetic45,1382.228937613556,244.3703703703704,synthetic_test_001,synthetic_test_001,0.8058431101909364,SASB-N-frozen-source,0.9243138333854642,0.7647058823529411,1.0,0.5555555555555556,0.7647058823529411,1.0,0.5555555555555556,175,1,0.0,True,True,True,451.92817177834235,119.09259259259251,20260517,64,14c5d3d97d9d976b,0.9518291297432402,0.7647058823529411,1.0,0.5555555555555556
22,0.301980198019802,61,0.3,87,synthetic45,1320.0,176.49425287356323,synthetic_test_001,synthetic_test_001,0.8217968262317084,SASB-N-frozen-source,0.9774660075072484,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,128,1,0.0,True,True,True,854.0,98.7816091954023,20260517,64,14c5d3d97d9d976b,0.9558631880868046,0.8888888888888888,1.0,1.0
3,0.5,101,0.5,13,synthetic45,14.053571428571427,6.307692307692308,synthetic_test_001,synthetic_test_001,0.7105263157894736,SASB-N-frozen-source,0.8149588803132185,0.0,0.0,0.0,0.0,0.0,0.0,105,4,0.25,False,False,False,8.291666666666666,2.3846153846153846,20260517,64,14c5d3d97d9d976b,0.8950276243093924,0.0,0.0,0.0
64,0.0,0,0.0,113,realworld_completed,423.47720232730796,36.75221238938054,ia_infect_hyper,ia-infect-hyper,0.9219342604298356,SASB-N-structured,0.978290342557652,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,35,1,0.0,True,True,True,281.5677847651088,34.486725663716804,20260513,64,bf5e7cd4657c637c,0.9900608822942312,0.8333333333333334,1.0,0.8333333333333334
64,0.09734513274336284,11,0.1,101,realworld_completed,110.81915596951966,36.76237623762377,ia_infect_hyper,ia-infect-hyper,0.8847524752475249,SASB-N-structured,0.978850849699758,0.6363636363636364,0.5,0.6666666666666666,0.6363636363636364,0.5,0.6666666666666666,105,3,0.02,True,False,True,124.562890379296,41.13861386138615,20260513,64,c63f11f81711955f,0.9814676761793826,0.6363636363636364,0.5,0.6666666666666666
64,0.2035398230088496,23,0.2,89,realworld_completed,125.94409400142095,35.8314606741573,ia_infect_hyper,ia-infect-hyper,0.8876404494382023,SASB-N-structured,0.975309626233132,0.7777777777777778,1.0,0.8,0.7777777777777778,1.0,0.8,10,1,0.0,True,True,True,140.75401386411414,47.078651685393254,20260513,64,5528a96a480ba3ea,0.9799625468164797,0.7777777777777778,1.0,0.8
64,0.3008849557522124,34,0.3,78,realworld_completed,94.48915024343022,35.60256410256411,ia_infect_hyper,ia-infect-hyper,0.8967698967698967,SASB-N-structured,0.967395300754906,0.625,0.0,1.0,0.625,0.0,1.0,56,3,0.025974025974025976,True,False,True,164.4485515468039,54.75641025641028,20260513,64,4d07279aae2f2a04,0.983080210928312,0.625,0.0,1.0
53,0.4955752212389381,56,0.5,53,realworld_completed,80.381382892806,34.77358490566038,ia_infect_hyper,ia-infect-hyper,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94,1,0.0,True,True,True,160.762765785612,69.54716981132076,20260513,64,db6665c099e05217,1.0,1.0,1.0,1.0
64,0.0,0,0.0,113,realworld_completed,423.47720232730796,36.75221238938054,ia_infect_hyper,ia-infect-hyper,0.9228824273072059,SASB-N-structured,0.980631512278948,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,35,1,0.0,True,True,True,287.135633412227,34.46902654867257,20260514,64,5cec3517af6fe6d2,0.98939550202941,1.0,1.0,0.8333333333333334
64,0.09734513274336284,11,0.1,101,realworld_completed,123.77855057034252,36.722772277227726,ia_infect_hyper,ia-infect-hyper,0.8990099009900991,SASB-N-structured,0.9805052657083864,0.7272727272727273,0.5,0.6666666666666666,0.7272727272727273,0.5,0.6666666666666666,59,2,0.01,True,True,True,127.80598141847071,41.16831683168316,20260514,64,f138788b5f25aeca,0.9843331391962724,0.7272727272727273,0.5,0.6666666666666666
64,0.2035398230088496,23,0.2,89,realworld_completed,121.9684024125223,35.932584269662925,ia_infect_hyper,ia-infect-hyper,0.8810010214504598,SASB-N-structured,0.9760678238334164,0.6666666666666666,0.0,0.8,0.6666666666666666,0.0,0.8,100,2,0.011363636363636364,True,False,True,149.55032643307266,47.056179775280896,20260514,64,ef8121d887cd8a28,0.9793326523663604,0.6666666666666666,0.0,0.8
64,0.3008849557522124,34,0.3,78,realworld_completed,94.48915024343022,35.60256410256411,ia_infect_hyper,ia-infect-hyper,0.8927738927738927,SASB-N-structured,0.9679024271949072,0.625,0.0,0.75,0.625,0.0,0.75,56,3,0.025974025974025976,True,False,True,142.20826949201802,54.55128205128207,20260514,64,8327988f8411d94c,0.9814362852337536,0.625,0.0,0.75
53,0.4955752212389381,56,0.5,53,realworld_completed,80.381382892806,34.77358490566038,ia_infect_hyper,ia-infect-hyper,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94,1,0.0,True,True,True,160.762765785612,69.54716981132076,20260514,64,db6665c099e05217,1.0,1.0,1.0,1.0
64,0.0,0,0.0,113,realworld_completed,423.47720232730796,36.75221238938054,ia_infect_hyper,ia-infect-hyper,0.9203539823008848,SASB-N-structured,0.9780004590807784,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,35,1,0.0,True,True,True,281.02227977647425,34.486725663716804,20260515,64,fb930b637e07c59f,0.9897032404018898,1.0,1.0,0.8333333333333334
64,0.09734513274336284,11,0.1,101,realworld_completed,117.45801105855791,36.752475247524735,ia_infect_hyper,ia-infect-hyper,0.8934653465346537,SASB-N-structured,0.9799004112848544,0.7272727272727273,0.0,0.8333333333333334,0.7272727272727273,0.0,0.8333333333333334,16,3,0.02,True,False,True,130.73377686992484,41.237623762376245,20260515,64,93d9b9b3c5a59e5e,0.9841351193942924,0.7272727272727273,0.0,0.8333333333333334
64,0.2035398230088496,23,0.2,89,realworld_completed,128.4943653843946,35.78651685393261,ia_infect_hyper,ia-infect-hyper,0.8810010214504598,SASB-N-structured,0.9773309838689448,0.7777777777777778,1.0,0.8,0.7777777777777778,1.0,0.8,61,1,0.0,True,True,True,162.88724571254312,46.95505617977528,20260515,64,5d9665421ddeaba5,0.979502894109636,0.7777777777777778,1.0,0.8
64,0.3008849557522124,34,0.3,78,realworld_completed,82.8295863525406,35.62820512820512,ia_infect_hyper,ia-infect-hyper,0.8874458874458875,SASB-N-structured,0.9649027970003116,0.75,0.0,0.25,0.75,0.0,0.25,99,6,0.06493506493506493,True,False,False,154.01392097407938,54.52564102564103,20260515,64,d63aa9a7483434d6,0.9771873695924328,0.75,0.0,0.25
53,0.4955752212389381,56,0.5,53,realworld_completed,80.381382892806,34.77358490566038,ia_infect_hyper,ia-infect-hyper,1.0,SASB-N-structured,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94,1,0.0,True,True,True,160.762765785612,69.54716981132076,20260515,64,db6665c099e05217,1.0,1.0,1.0,1.0
64,0.0,0,0.0,113,realworld_completed,423.47720232730796,36.75221238938054,ia_infect_hyper,ia-infect-hyper,0.9190897597977244,SASB-N-structured,0.9786148849497248,0.9166666666666666,1.0,0.8333333333333334,0.9166666666666666,1.0,0.8333333333333334,35,1,0.0,True,True,True,280.4455172947537,34.41592920353983,20260516,64,0538a30f51fa2657,0.99001929602768,0.9166666666666666,1.0,0.8333333333333334
