dataset_group,graph_id,initial_source_jaccard,left_label,left_method,left_source_count,right_label,right_method,right_source_count,seed
synthetic45,synthetic_test_006,0.4065934065934066,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_006,0.855072463768116,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_006,0.5238095238095238,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_006,0.855072463768116,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_006,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_006,0.47126436781609193,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_006,0.5238095238095238,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_006,0.855072463768116,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_006,0.4065934065934066,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_006,0.855072463768116,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_006,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_006,0.4065934065934066,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_006,0.4065934065934066,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_006,0.855072463768116,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_006,0.45454545454545453,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_006,0.855072463768116,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_006,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_006,0.45454545454545453,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_006,0.45454545454545453,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_006,0.855072463768116,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_006,0.391304347826087,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_006,0.855072463768116,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_006,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_006,0.4065934065934066,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_006,0.391304347826087,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_006,0.855072463768116,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_013,0.28,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_013,0.4883720930232558,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_013,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_013,0.23076923076923078,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_013,0.28,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_013,0.4883720930232558,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_013,0.28,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_013,0.5058823529411764,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_013,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_013,0.24271844660194175,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_013,0.28,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_013,0.5058823529411764,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_013,0.28,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_013,0.5058823529411764,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_013,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_013,0.31958762886597936,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_013,0.28,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_013,0.5058823529411764,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_013,0.3333333333333333,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_013,0.5058823529411764,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_013,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_013,0.28,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_013,0.3333333333333333,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_013,0.5058823529411764,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_013,0.23076923076923078,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_013,0.4883720930232558,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_013,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_013,0.2549019607843137,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_013,0.23076923076923078,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_013,0.4883720930232558,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_022,0.2549019607843137,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_022,0.6,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_022,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_022,0.23076923076923078,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_022,0.2549019607843137,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_022,0.6,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_022,0.18518518518518517,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_022,0.5802469135802469,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_022,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_022,0.23076923076923078,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_022,0.18518518518518517,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_022,0.5802469135802469,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_022,0.16363636363636364,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_022,0.620253164556962,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_022,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_022,0.16363636363636364,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_022,0.16363636363636364,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_022,0.620253164556962,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_022,0.24271844660194175,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_022,0.6410256410256411,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_022,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_022,0.19626168224299065,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_022,0.24271844660194175,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_022,0.6410256410256411,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_022,0.1743119266055046,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_022,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_022,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_022,0.21904761904761905,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_022,0.1743119266055046,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_022,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_024,0.18518518518518517,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_024,0.7066666666666667,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_024,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_024,0.18518518518518517,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_024,0.18518518518518517,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_024,0.7066666666666667,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_024,0.19626168224299065,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_024,0.7066666666666667,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_024,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_024,0.1743119266055046,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_024,0.19626168224299065,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_024,0.7066666666666667,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_024,0.12280701754385964,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_024,0.5802469135802469,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_024,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_024,0.16363636363636364,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_024,0.12280701754385964,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_024,0.5802469135802469,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_024,0.21904761904761905,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_024,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_024,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_024,0.21904761904761905,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_024,0.21904761904761905,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_024,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_024,0.11304347826086956,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_024,0.7534246575342466,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_024,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_024,0.11304347826086956,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_024,0.11304347826086956,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_024,0.7534246575342466,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_032,0.391304347826087,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_032,0.6410256410256411,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_032,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_032,0.4065934065934066,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_032,0.391304347826087,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_032,0.6410256410256411,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_032,0.3763440860215054,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_032,0.6623376623376623,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_032,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_032,0.391304347826087,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_032,0.3763440860215054,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_032,0.6623376623376623,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_032,0.3617021276595745,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_032,0.6,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_032,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_032,0.391304347826087,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_032,0.3617021276595745,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_032,0.6,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_032,0.31958762886597936,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_032,0.6623376623376623,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_032,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_032,0.3473684210526316,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_032,0.31958762886597936,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_032,0.6623376623376623,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_032,0.391304347826087,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_032,0.620253164556962,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_032,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_032,0.5058823529411764,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_032,0.391304347826087,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_032,0.620253164556962,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_034,0.43820224719101125,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_034,0.7777777777777778,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_034,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_034,0.4065934065934066,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_034,0.43820224719101125,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_034,0.7777777777777778,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_034,0.391304347826087,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_034,0.8028169014084507,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_034,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_034,0.4065934065934066,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_034,0.391304347826087,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_034,0.8028169014084507,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_034,0.47126436781609193,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_034,0.8028169014084507,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_034,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_034,0.45454545454545453,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_034,0.47126436781609193,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_034,0.8028169014084507,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_034,0.47126436781609193,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_034,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_034,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_034,0.4883720930232558,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_034,0.47126436781609193,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_034,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_034,0.3763440860215054,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_034,0.7534246575342466,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_034,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_034,0.391304347826087,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_034,0.3763440860215054,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_034,0.7534246575342466,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_038,0.29292929292929293,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_038,0.7066666666666667,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_038,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_038,0.3333333333333333,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_038,0.29292929292929293,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_038,0.7066666666666667,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_038,0.24271844660194175,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_038,0.8285714285714286,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_038,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_038,0.2549019607843137,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_038,0.24271844660194175,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_038,0.8285714285714286,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_038,0.26732673267326734,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_038,0.8823529411764706,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_038,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_038,0.23076923076923078,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_038,0.26732673267326734,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_038,0.8823529411764706,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_038,0.24271844660194175,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_038,0.7066666666666667,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_038,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_038,0.26732673267326734,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_038,0.24271844660194175,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_038,0.7066666666666667,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_038,0.2549019607843137,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260517
synthetic45,synthetic_test_038,0.7534246575342466,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_038,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_038,0.24271844660194175,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260517
synthetic45,synthetic_test_038,0.2549019607843137,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_038,0.7534246575342466,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260517
synthetic45,synthetic_test_041,0.26732673267326734,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260513
synthetic45,synthetic_test_041,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_041,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_041,0.2549019607843137,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260513
synthetic45,synthetic_test_041,0.26732673267326734,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_041,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260513
synthetic45,synthetic_test_041,0.26732673267326734,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260514
synthetic45,synthetic_test_041,0.6842105263157895,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_041,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_041,0.29292929292929293,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260514
synthetic45,synthetic_test_041,0.26732673267326734,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_041,0.6842105263157895,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260514
synthetic45,synthetic_test_041,0.24271844660194175,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260515
synthetic45,synthetic_test_041,0.4883720930232558,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_041,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_041,0.30612244897959184,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260515
synthetic45,synthetic_test_041,0.24271844660194175,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_041,0.4883720930232558,degree-source,SASB-N-degree-source,64,frozen-source,SASB-N-frozen-source,64,20260515
synthetic45,synthetic_test_041,0.31958762886597936,structured,SASB-N-structured,64,random-source,SASB-N-random-source,64,20260516
synthetic45,synthetic_test_041,0.620253164556962,structured,SASB-N-structured,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_041,1.0,structured,SASB-N-structured,64,frozen-source,SASB-N-frozen-source,64,20260516
synthetic45,synthetic_test_041,0.391304347826087,random-source,SASB-N-random-source,64,degree-source,SASB-N-degree-source,64,20260516
synthetic45,synthetic_test_041,0.31958762886597936,random-source,SASB-N-random-source,64,frozen-source,SASB-N-frozen-source,64,20260516
