dataset_group,graph_id,graph_name,graph_type,method,seed,source_budget,source_policy,status,auc,normalized_auc,observed_remove_ratio,final_gcc_ratio,runtime_seconds,current_gcc_node_count,active_source_count,effective_source_fraction,community_count,boundary_source_fraction,source_set_hash,source_set_scope,removed_nodes,remove_ratio_gcc_le_0.5,remove_ratio_gcc_le_0.2,remove_ratio_gcc_le_0.1,mean_effective_source_fraction,mean_boundary_source_fraction,mean_cross_community_source_fraction,mean_active_source_count,spearman_with_m5,top_1pct_m5_hit_rate,top_5pct_m5_hit_rate,top_10pct_m5_hit_rate
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-frozen-source,20260514,64,SASB-N-frozen-source,finished,0.1146449704142012,0.1146449704142012,1.0,0.0,0.1798209000262431,104,64.0,0.6153846153846154,8.0,1.0,e2069b3bfdf33775,frozen_initial_pool,104,0.1057692307692307,0.1346153846153846,0.173076923076923,0.3646965396012775,0.1472035617035472,0.1472035617035472,11.586538461538462,0.8687933425797505,1.0,1.0,0.7272727272727273
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-frozen-source,20260515,64,SASB-N-frozen-source,finished,0.1172337278106509,0.1172337278106509,1.0,0.0,0.2184474000241607,104,64.0,0.6153846153846154,8.0,1.0,127045169302c781,frozen_initial_pool,104,0.1057692307692307,0.1346153846153846,0.173076923076923,0.4146562548136037,0.1320759785882234,0.1320759785882234,13.682692307692308,0.8256694761549132,1.0,1.0,0.9090909090909091
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-frozen-source,20260516,64,SASB-N-frozen-source,finished,0.1146449704142012,0.1146449704142012,1.0,0.0,0.1870516000199131,104,64.0,0.6153846153846154,8.0,1.0,1127ad568d434741,frozen_initial_pool,104,0.1057692307692307,0.1346153846153846,0.173076923076923,0.377095882153588,0.154081923941424,0.154081923941424,11.932692307692308,0.8688040115224582,1.0,1.0,0.7272727272727273
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-frozen-source,20260517,64,SASB-N-frozen-source,finished,0.1132581360946745,0.1132581360946745,1.0,0.0,0.1977053000009618,104,64.0,0.6153846153846154,9.0,1.0,0f619b3950870b65,frozen_initial_pool,104,0.0961538461538461,0.1346153846153846,0.173076923076923,0.4031928143119456,0.1381491310002312,0.1381491310002312,13.115384615384617,0.8173477008428466,1.0,1.0,1.0
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260513,128,SASB-N-random-source,finished,0.1127034023668639,0.1127034023668639,1.0,0.0,0.2343277999898418,104,104.0,1.0,8.0,0.6923076923076923,27cea2f1e62e988a,dynamic_current_gcc,104,0.0961538461538461,0.1346153846153846,0.173076923076923,1.0,0.0946913312351722,0.0946913312351722,27.567307692307693,1.0,1.0,1.0,1.0
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260514,128,SASB-N-random-source,finished,0.1127034023668639,0.1127034023668639,1.0,0.0,0.2214013999910093,104,104.0,1.0,8.0,0.7019230769230769,27cea2f1e62e988a,dynamic_current_gcc,104,0.0961538461538461,0.1346153846153846,0.173076923076923,1.0,0.0958421027421563,0.0958421027421563,27.567307692307693,1.0,1.0,1.0,1.0
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260515,128,SASB-N-random-source,finished,0.1127034023668639,0.1127034023668639,1.0,0.0,0.2309694000286981,104,104.0,1.0,8.0,0.7019230769230769,27cea2f1e62e988a,dynamic_current_gcc,104,0.0961538461538461,0.1346153846153846,0.173076923076923,1.0,0.095007724174091,0.095007724174091,27.567307692307693,1.0,1.0,1.0,1.0
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260516,128,SASB-N-random-source,finished,0.1127034023668639,0.1127034023668639,1.0,0.0,0.2619346999563277,104,104.0,1.0,8.0,0.7019230769230769,27cea2f1e62e988a,dynamic_current_gcc,104,0.0961538461538461,0.1346153846153846,0.173076923076923,1.0,0.095645464129216,0.095645464129216,27.567307692307693,1.0,1.0,1.0,1.0
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260517,128,SASB-N-random-source,finished,0.1127034023668639,0.1127034023668639,1.0,0.0,0.2298919999739155,104,104.0,1.0,9.0,0.7115384615384616,27cea2f1e62e988a,dynamic_current_gcc,104,0.0961538461538461,0.1346153846153846,0.173076923076923,1.0,0.0958829084094419,0.0958829084094419,27.567307692307693,1.0,1.0,1.0,1.0
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260513,16,SASB-N-random-source,finished,0.1151997041420118,0.1151997041420118,1.0,0.0,0.1459103000233881,104,16.0,0.1538461538461538,8.0,0.5625,7b5c51648ec80422,dynamic_current_gcc,104,0.1057692307692307,0.1346153846153846,0.1634615384615384,0.6954787886195057,0.1006005212735981,0.1006005212735981,11.192307692307692,0.9962445321668625,1.0,1.0,0.8181818181818182
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260514,16,SASB-N-random-source,finished,0.1154770710059172,0.1154770710059172,1.0,0.0,0.1623618000303395,104,16.0,0.1538461538461538,8.0,0.9375,3f6a544958aba9fd,dynamic_current_gcc,104,0.1057692307692307,0.1346153846153846,0.1634615384615384,0.6927372783899689,0.0974621665727434,0.0974621665727434,11.192307692307692,0.9962552011095701,1.0,0.8333333333333334,0.8181818181818182
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260515,16,SASB-N-random-source,finished,0.1138128698224852,0.1138128698224852,1.0,0.0,0.2024043000419624,104,16.0,0.1538461538461538,8.0,0.875,2eabfdf901caa6d3,dynamic_current_gcc,104,0.1057692307692307,0.1346153846153846,0.173076923076923,0.6979644401709771,0.1058769355644355,0.1058769355644355,11.201923076923077,0.9941640883388457,1.0,1.0,0.9090909090909091
synthetic45,synthetic_test_004,synthetic_test_004,ba,SASB-N-random-source,20260516,16,SASB-N-random-source,finished,0.1164940828402367,0.1164940828402367,1.0,0.0,0.160501700011082,104,16.0,0.1538461538461538,8.0,0.6875,7dcb6403f2b751ee,dynamic_current_gcc,104,0.1057692307692307,0.1346153846153846,0.1634615384615384,0.6945075945964045,0.0920535127265896,0.0920535127265896,11.192307692307692,0.9965219246772645,1.0,1.0,0.8181818181818182
