avg_degree,candidate_rank_min,candidate_source_count,clustering_product,clustering_u,clustering_v,community_internal_edges_u,community_internal_edges_v,community_internal_product,community_pair_edges,community_size_product,community_size_u,community_size_v,current_edges,current_gcc_ratio,current_nodes,degree_abs_diff,degree_max,degree_min,degree_product,degree_sum,degree_u,degree_v,density,gcc_delta,graph_id,graph_type,is_inter_community,m4_score,m7_score,m8_score,n,node_betweenness_product,node_betweenness_u,node_betweenness_v,num_communities,pagerank_product,pagerank_u,pagerank_v,remove_ratio,same_community,source_bridge,source_m2,source_m4,source_m5,source_m7,source_m8,source_random,split,step,u,v,damage_rank
5.864661654135339,2,1,0.0,0.07352941176470588,0.0,16,5,80,1,78,13,6,390,1.0,133,12,17,5,85,22,17,5,0.04442925495557074,0.0,train_002,ba,1,80.0,78.0,6630.0,133,0.00035362940808120587,0.057999349754804405,0.0060971271156693065,9,0.0001369639945517738,0.02017185335248665,0.006789856745358988,0.0,0,0,0,0,0,1,0,0,train,0,16,77,1
5.864661654135339,3,1,0.0,0.11029411764705882,0.0,35,6,210,2,147,21,7,390,1.0,133,14,17,3,51,20,17,3,0.04442925495557074,0.0,train_002,ba,1,105.0,73.5,3748.5,133,0.0001845287737809145,0.05598152713084306,0.003296244015452166,9,8.252458893192424e-05,0.019463858871483414,0.004239888373462848,0.0,0,0,0,0,0,1,0,0,train,0,8,112,1
5.864661654135339,4,1,0.0,0.0,0.0,6,35,210,2,147,7,21,390,1.0,133,4,7,3,21,10,7,3,0.04442925495557074,0.0,train_002,ba,1,105.0,73.5,1543.5,133,3.445134822171568e-05,0.010802449794026097,0.0031892162313744564,9,4.103289447178259e-05,0.00930486321398873,0.004409833173054562,0.0,0,0,0,0,0,1,0,0,train,0,81,99,1
5.864661654135339,5,1,0.007359307359307361,0.0735930735930736,0.1,30,16,480,4,247,19,13,390,1.0,133,17,22,5,110,27,22,5,0.04442925495557074,0.0,train_002,ba,1,120.0,61.75,6792.5,133,0.0010579883162215274,0.12913772145754648,0.008192713207885869,9,0.00016620362319966212,0.025323335274362525,0.0065632595943207975,0.0,0,0,0,0,0,1,0,0,train,0,0,46,1
5.864661654135339,4,1,0.0046608946608946615,0.0735930735930736,0.06333333333333334,30,20,600,10,304,19,16,390,1.0,133,3,25,22,550,47,22,25,0.04442925495557074,0.0,train_002,ba,1,60.0,30.4,16720.0,133,0.015442664263879746,0.12913772145754648,0.11958290799606884,9,0.0007233613189353861,0.025323335274362525,0.028565009746868566,0.0,0,0,0,0,0,0,1,0,train,0,0,1,1
5.864661654135339,5,1,0.007450980392156864,0.06333333333333334,0.11764705882352941,20,26,520,7,256,16,16,390,1.0,133,7,25,18,450,43,25,18,0.04442925495557074,0.0,train_002,ba,1,74.28571428571429,36.57142857142857,16457.142857142855,133,0.009164604822281753,0.11958290799606884,0.07663808294896984,9,0.0005866977189346845,0.028565009746868566,0.020539034438768262,0.0,0,0,0,0,0,0,1,0,train,0,1,4,1
5.864661654135339,1,1,0.0,0.11764705882352941,0.0,26,16,416,8,208,16,13,390,1.0,133,15,18,3,54,21,18,3,0.04442925495557074,0.0,train_002,ba,1,52.0,26.0,1404.0,133,4.451799248796507e-05,0.07663808294896984,0.0005808860396156801,9,8.564755846627929e-05,0.020539034438768262,0.00416998952514613,0.0,0,0,0,0,0,0,0,1,train,0,4,59,1
5.864661654135339,2,1,0.0038461538461538464,0.038461538461538464,0.1,30,26,780,10,380,19,20,390,1.0,133,8,13,5,65,18,13,5,0.04442925495557074,0.0,train_002,ba,1,78.0,38.0,2470.0,133,0.00027857825156792527,0.042377393187762284,0.006573746769500982,9,0.00010525173497292788,0.015736730868625922,0.006688284615883382,0.0,0,0,0,0,0,0,0,1,train,0,23,91,1
5.864661654135339,3,1,0.008187134502923977,0.08187134502923976,0.1,30,30,900,0,361,19,19,390,1.0,133,14,19,5,95,24,19,5,0.04442925495557074,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.0005128354100964119,0.07927208243781046,0.0064693066502792464,9,0.00015341052912868519,0.022630069554150454,0.006779056898680589,0.0,1,0,0,0,0,0,0,1,train,0,7,105,1
5.864661654135339,4,1,0.04093567251461988,0.08187134502923976,0.5,30,35,1050,13,399,19,21,390,1.0,133,15,19,4,76,23,19,4,0.04442925495557074,0.0,train_002,ba,1,80.76923076923077,30.692307692307693,2332.6153846153848,133,0.00013813215106142117,0.07927208243781046,0.0017425069055021594,9,0.00011866137725652804,0.022630069554150454,0.005243526846993938,0.0,0,0,0,0,0,0,0,1,train,0,7,11,1
5.864661654135339,5,1,0.02729044834307992,0.08187134502923976,0.3333333333333333,30,35,1050,13,399,19,21,390,1.0,133,16,19,3,57,22,19,3,0.04442925495557074,0.0,train_002,ba,1,80.76923076923077,30.692307692307693,1749.4615384615386,133,9.048957914740237e-05,0.07927208243781046,0.0011415062701095574,9,9.422870321480534e-05,0.022630069554150454,0.004163871568725399,0.0,0,0,0,0,0,0,0,1,train,0,7,20,1
5.864661654135339,6,1,0.0,0.1111111111111111,0.0,26,26,676,0,256,16,16,390,1.0,133,6,9,3,27,12,9,3,0.04442925495557074,0.0,train_002,ba,0,0.0,0.0,0.0,133,2.375843932771569e-05,0.022790578513689777,0.0010424675842890317,9,4.882409124862207e-05,0.011139905806060765,0.004382810061289646,0.0,1,0,0,0,0,0,0,1,train,0,6,132,1
5.849624060150376,1,1,0.006587615283267457,0.06666666666666667,0.09881422924901186,25,38,950,15,360,15,24,389,1.0,133,7,30,23,690,53,30,23,0.044315333789018,0.0,train_002,ba,1,63.333333333333336,24.0,16560.0,133,0.01777900444617162,0.1710608402853472,0.10393380750681687,8,0.000887030145627911,0.03414255009527768,0.025980196064809984,0.002564102564102564,0,0,1,0,0,0,0,0,train,1,2,5,1
5.849624060150376,2,3,0.004906204906204906,0.0735930735930736,0.06666666666666667,23,25,575,8,255,17,15,389,1.0,133,8,30,22,660,52,22,30,0.044315333789018,0.0,train_002,ba,1,71.875,31.875,21037.5,133,0.022594594568060653,0.1320851372550873,0.1710608402853472,8,0.0008662763230780025,0.02537233805502474,0.03414255009527768,0.002564102564102564,0,0,1,0,1,0,1,0,train,1,0,2,1
5.849624060150376,1,2,0.006258234519104085,0.06333333333333334,0.09881422924901186,23,38,874,9,432,18,24,389,1.0,133,2,25,23,575,48,25,23,0.044315333789018,0.0,train_002,ba,1,97.11111111111111,48.0,27600.0,133,0.012522886172451134,0.12048905426302,0.10393380750681687,8,0.0007431645939124486,0.028605041780999506,0.025980196064809984,0.002564102564102564,0,0,1,0,0,0,1,0,train,1,1,5,1
5.849624060150376,4,1,0.005458089668615984,0.06666666666666667,0.08187134502923976,25,12,300,7,135,15,9,389,1.0,133,11,30,19,570,49,30,19,0.044315333789018,0.0,train_002,ba,1,42.857142857142854,19.285714285714285,10992.857142857143,133,0.013720269450878281,0.1710608402853472,0.08020695693994867,8,0.0007742050240979892,0.03414255009527768,0.02267566487967373,0.002564102564102564,0,0,1,0,0,0,0,0,train,1,2,7,1
5.849624060150376,5,1,0.0046608946608946615,0.0735930735930736,0.06333333333333334,23,23,529,11,306,17,18,389,1.0,133,3,25,22,550,47,22,25,0.044315333789018,0.0,train_002,ba,1,48.09090909090909,27.818181818181817,15300.0,133,0.01591481327006666,0.1320851372550873,0.12048905426302,8,0.0007257767901456264,0.02537233805502474,0.028605041780999506,0.002564102564102564,0,0,1,0,0,0,0,0,train,1,0,1,1
5.849624060150376,1,2,0.01111111111111111,0.06666666666666667,0.16666666666666666,38,20,760,6,408,24,17,389,1.0,133,11,15,4,60,19,15,4,0.044315333789018,0.0,train_002,ba,1,126.66666666666667,68.0,4080.0,133,0.00023049132694215153,0.04482386883436584,0.0051421560194607075,8,9.716946610046923e-05,0.0178941809706867,0.00543022708106323,0.002564102564102564,0,0,0,1,0,1,0,0,train,1,22,40,1
5.849624060150376,2,2,0.0,0.0,0.0,38,20,760,6,408,24,17,389,1.0,133,1,6,5,30,11,6,5,0.044315333789018,0.0,train_002,ba,1,126.66666666666667,68.0,2040.0,133,4.8959322821183695e-05,0.007980446413321896,0.006134910290163099,8,5.195315551898711e-05,0.007644590185753638,0.006796068102618026,0.002564102564102564,0,0,0,1,0,1,0,0,train,1,32,77,1
5.849624060150376,3,2,0.031746031746031744,0.09523809523809523,0.3333333333333333,20,38,760,6,408,17,24,389,1.0,133,4,7,3,21,10,7,3,0.044315333789018,0.0,train_002,ba,1,126.66666666666667,68.0,1428.0,133,1.6301816331821634e-05,0.013361740977899834,0.0012200368469037568,8,4.0181693031990547e-05,0.009195937417356342,0.004369504837663633,0.002564102564102564,0,0,0,1,0,1,0,0,train,1,39,100,1
5.849624060150376,4,1,0.0,0.10714285714285714,0.0,38,20,760,6,408,24,17,389,1.0,133,4,8,4,32,12,8,4,0.044315333789018,0.0,train_002,ba,1,126.66666666666667,68.0,2176.0,133,5.764330970838893e-05,0.022813006926048447,0.002526773866121541,8,5.5841423566503557e-05,0.009865595129187657,0.005660218449599157,0.002564102564102564,0,0,0,1,0,0,0,0,train,1,42,84,1
5.849624060150376,5,1,0.0,0.022222222222222223,0.0,20,38,760,6,408,17,24,389,1.0,133,7,10,3,30,13,10,3,0.044315333789018,0.0,train_002,ba,1,126.66666666666667,68.0,2040.0,133,7.669227243604408e-05,0.022302237119539946,0.003438770380970019,8,5.6692089737716944e-05,0.013015161532542811,0.004355849875237072,0.002564102564102564,0,0,0,1,0,0,0,0,train,1,48,90,1
5.849624060150376,1,1,0.005185185185185185,0.06333333333333334,0.08187134502923976,23,12,276,4,162,18,9,389,1.0,133,6,25,19,475,44,25,19,0.044315333789018,0.0,train_002,ba,1,69.0,40.5,19237.5,133,0.009664060387009184,0.12048905426302,0.08020695693994867,8,0.0006486383412950103,0.028605041780999506,0.02267566487967373,0.002564102564102564,0,0,0,0,1,0,0,0,train,1,1,7,1
5.849624060150376,2,2,0.006025163919900762,0.0735930735930736,0.08187134502923976,23,12,276,3,153,17,9,389,1.0,133,3,22,19,418,41,22,19,0.044315333789018,0.0,train_002,ba,1,92.0,51.0,21318.0,133,0.010594146916225997,0.1320851372550873,0.08020695693994867,8,0.0005753346349495338,0.02537233805502474,0.02267566487967373,0.002564102564102564,0,0,0,0,1,0,1,0,train,1,0,7,1
5.849624060150376,3,2,0.0072720428451653754,0.0735930735930736,0.09881422924901186,23,38,874,12,408,17,24,389,1.0,133,1,23,22,506,45,22,23,0.044315333789018,0.0,train_002,ba,1,72.83333333333333,34.0,17204.0,133,0.01372811122998173,0.1320851372550873,0.10393380750681687,8,0.0006591783172921824,0.02537233805502474,0.025980196064809984,0.002564102564102564,0,0,0,0,1,0,0,1,train,1,0,5,1
5.849624060150376,5,1,0.0,0.06666666666666667,0.0,25,25,625,0,225,15,15,389,1.0,133,27,30,3,90,33,30,3,0.044315333789018,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.0006068656582430417,0.1710608402853472,0.003547659752113499,8,0.00015097467948247396,0.03414255009527768,0.004421892303333123,0.002564102564102564,1,0,0,0,1,0,0,0,train,1,2,99,1
5.849624060150376,1,1,0.02729044834307992,0.08187134502923976,0.3333333333333333,12,20,240,2,153,9,17,389,1.0,133,16,19,3,57,22,19,3,0.044315333789018,0.0,train_002,ba,1,120.0,76.5,4360.5,133,0.000325235058860351,0.08020695693994867,0.004054948239762494,8,9.559094865526568e-05,0.02267566487967373,0.00421557423619153,0.002564102564102564,0,0,0,0,0,1,0,0,train,1,7,108,1
5.849624060150376,2,1,0.005555555555555555,0.06666666666666667,0.08333333333333333,12,20,240,2,153,9,17,389,1.0,133,1,10,9,90,19,10,9,0.044315333789018,0.0,train_002,ba,1,120.0,76.5,6885.0,133,0.0008104813572192708,0.03075592264813224,0.026352041734910858,8,0.0001331799682259593,0.011900407824074439,0.011191210435371567,0.002564102564102564,0,0,0,0,0,1,0,0,train,1,18,28,1
5.849624060150376,2,1,0.007450980392156864,0.06333333333333334,0.11764705882352941,23,30,690,6,342,18,19,389,1.0,133,7,25,18,450,43,25,18,0.044315333789018,0.0,train_002,ba,1,115.0,57.0,25650.0,133,0.009209495945306213,0.12048905426302,0.07643429522819944,8,0.0005884452844340066,0.028605041780999506,0.02057138349732714,0.002564102564102564,0,0,0,0,0,0,1,0,train,1,1,4,1
5.849624060150376,3,1,0.004222222222222223,0.06333333333333334,0.06666666666666667,23,30,690,6,342,18,19,389,1.0,133,9,25,16,400,41,25,16,0.044315333789018,0.0,train_002,ba,1,115.0,57.0,22800.0,133,0.0066469063833930935,0.12048905426302,0.05516605988858802,8,0.000543706047722212,0.028605041780999506,0.01900735023863384,0.002564102564102564,0,0,0,0,0,0,1,0,train,1,1,12,1
5.849624060150376,1,1,0.0,0.08187134502923976,0.0,12,30,360,5,171,9,19,389,1.0,133,15,19,4,76,23,19,4,0.044315333789018,0.0,train_002,ba,1,72.0,34.2,2599.2000000000003,133,0.0005165616078658413,0.08020695693994867,0.006440359135587122,8,0.0001240992926665982,0.02267566487967373,0.005472796203556515,0.002564102564102564,0,0,0,0,0,0,0,1,train,1,7,55,1
5.849624060150376,2,1,0.0,0.022222222222222223,0.0,20,20,400,0,289,17,17,389,1.0,133,7,10,3,30,13,10,3,0.044315333789018,0.0,train_002,ba,0,0.0,0.0,0.0,133,5.001786513647155e-05,0.022302237119539946,0.002242728604685525,8,5.802576967112401e-05,0.013015161532542811,0.004458321130017304,0.002564102564102564,1,0,0,0,0,0,0,1,train,1,48,103,1
5.849624060150376,4,1,0.0784313725490196,0.11764705882352941,0.6666666666666666,30,30,900,0,361,19,19,389,1.0,133,15,18,3,54,21,18,3,0.044315333789018,0.0,train_002,ba,0,0.0,0.0,0.0,133,2.006262754131754e-05,0.07643429522819944,0.00026248201126757685,8,8.562474098192575e-05,0.02057138349732714,0.004162322917807208,0.002564102564102564,1,0,0,0,0,0,0,1,train,1,4,19,1
5.849624060150376,5,1,0.01530612244897959,0.10714285714285714,0.14285714285714285,38,12,456,7,216,24,9,389,1.0,133,1,8,7,56,15,8,7,0.044315333789018,0.0,train_002,ba,1,65.14285714285714,30.857142857142858,1728.0,133,0.00023565078789016878,0.022813006926048447,0.010329668011501675,8,8.927557981666112e-05,0.009865595129187657,0.009049183414443662,0.002564102564102564,0,0,0,0,0,0,0,1,train,1,42,49,1
5.849624060150376,6,1,0.0,0.16666666666666666,0.0,12,38,456,7,216,9,24,389,1.0,133,1,4,3,12,7,4,3,0.044315333789018,0.0,train_002,ba,1,65.14285714285714,30.857142857142858,370.2857142857143,133,5.414246285525039e-06,0.0034487331633311484,0.0015699232237194577,8,2.4848615055666696e-05,0.00552622019290833,0.004496493839958521,0.002564102564102564,0,0,0,0,0,0,0,1,train,1,82,125,1
5.834586466165414,1,1,0.006587615283267457,0.06666666666666667,0.09881422924901186,35,24,840,14,315,21,15,388,1.0,133,7,30,23,690,53,30,23,0.044201412622465255,0.0,train_002,ba,1,60.0,22.5,15525.0,133,0.018465136575479154,0.17560277023849286,0.10515287743126685,8,0.0008908820265708589,0.03422550283356499,0.02602977174369429,0.005128205128205128,0,0,1,0,0,0,0,0,train,2,2,5,1
5.834586466165414,1,3,0.004617604617604618,0.06926406926406926,0.06666666666666667,21,35,735,8,315,15,21,388,1.0,133,8,30,22,660,52,22,30,0.044201412622465255,0.0,train_002,ba,1,91.875,39.375,25987.5,133,0.023678716650406467,0.1348425005952212,0.17560277023849286,8,0.0008704290125707852,0.025432176023931323,0.03422550283356499,0.005128205128205128,0,0,1,0,1,0,1,0,train,2,0,2,1
5.834586466165414,3,2,0.0060863836856275425,0.06159420289855073,0.09881422924901186,21,24,504,7,240,16,15,388,1.0,133,1,24,23,552,47,24,23,0.044201412622465255,0.0,train_002,ba,1,72.0,34.285714285714285,18925.714285714286,133,0.011372830129489073,0.10815519657959831,0.10515287743126685,8,0.0007199168956480962,0.02765744174543121,0.02602977174369429,0.005128205128205128,0,0,1,0,0,0,1,0,train,2,1,5,1
5.834586466165414,3,2,0.00784313725490196,0.06666666666666667,0.11764705882352941,35,38,1330,14,504,21,24,388,1.0,133,12,30,18,540,48,30,18,0.044201412622465255,0.0,train_002,ba,1,95.0,36.0,19440.0,133,0.013567910824330991,0.17560277023849286,0.07726478805490307,8,0.0007053681262638058,0.03422550283356499,0.02060943062528362,0.005128205128205128,0,0,1,0,0,0,1,0,train,2,2,4,1
5.834586466165414,2,3,0.00522875816993464,0.06666666666666667,0.0784313725490196,35,21,735,8,315,21,15,388,1.0,133,12,30,18,540,48,30,18,0.044201412622465255,0.0,train_002,ba,1,91.875,39.375,21262.5,133,0.012126610974764888,0.17560277023849286,0.06905705962551316,8,0.0007457741591453849,0.03422550283356499,0.02179001321827194,0.005128205128205128,0,0,1,0,1,0,1,0,train,2,2,7,1
5.834586466165414,1,2,0.0,0.044444444444444446,0.0,18,16,288,2,196,14,14,388,1.0,133,6,10,4,40,14,10,4,0.044201412622465255,0.0,train_002,ba,1,144.0,98.0,3920.0,133,8.077759670702127e-05,0.02591405527862207,0.003117134537165981,8,6.544275123057338e-05,0.012255715882752961,0.005339773853820213,0.005128205128205128,0,0,0,1,0,1,0,0,train,2,37,66,1
5.834586466165414,2,2,0.0044444444444444444,0.044444444444444446,0.1,18,16,288,2,196,14,14,388,1.0,133,5,10,5,50,15,10,5,0.044201412622465255,0.0,train_002,ba,1,144.0,98.0,4900.0,133,0.00019510412801427627,0.02591405527862207,0.007528892175175237,8,8.229594429072759e-05,0.012255715882752961,0.00671490307690143,0.005128205128205128,0,0,0,1,0,1,0,0,train,2,37,91,1
5.834586466165414,3,1,0.00784313725490196,0.11764705882352941,0.06666666666666667,38,24,912,7,360,24,15,388,1.0,133,8,18,10,180,28,18,10,0.044201412622465255,0.0,train_002,ba,1,130.28571428571428,51.42857142857143,9257.142857142857,133,0.0024323539342608106,0.07726478805490307,0.031480755923803484,8,0.00024571843294306445,0.02060943062528362,0.011922621124797956,0.005128205128205128,0,0,0,1,0,0,0,0,train,2,4,18,1
5.834586466165414,4,2,0.005764163372859025,0.09881422924901186,0.058333333333333334,24,38,912,7,360,15,24,388,1.0,133,7,23,16,368,39,23,16,0.044201412622465255,0.0,train_002,ba,1,130.28571428571428,51.42857142857143,18925.714285714286,133,0.007175631782692041,0.10515287743126685,0.06823999454872161,8,0.00048341900734020084,0.02602977174369429,0.018571772818457736,0.005128205128205128,0,0,0,1,0,0,1,0,train,2,5,10,1
5.834586466165414,5,1,0.019444444444444445,0.058333333333333334,0.3333333333333333,38,24,912,7,360,24,15,388,1.0,133,12,16,4,64,20,16,4,0.044201412622465255,0.0,train_002,ba,1,130.28571428571428,51.42857142857143,3291.4285714285716,133,0.0001907170107880964,0.06823999454872161,0.0027947981539173388,8,9.826740569264937e-05,0.018571772818457736,0.005291223764862413,0.005128205128205128,0,0,0,1,0,0,0,0,train,2,10,69,1
5.834586466165414,1,1,0.005432476020711315,0.06926406926406926,0.0784313725490196,21,21,441,0,225,15,15,388,1.0,133,4,22,18,396,40,22,18,0.044201412622465255,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.009311826603657486,0.1348425005952212,0.06905705962551316,8,0.0005541674517308822,0.025432176023931323,0.02179001321827194,0.005128205128205128,1,0,0,0,1,0,0,0,train,2,0,7,1
5.834586466165414,4,1,0.006844275618979176,0.06926406926406926,0.09881422924901186,21,24,504,10,225,15,15,388,1.0,133,1,23,22,506,45,22,23,0.044201412622465255,0.0,train_002,ba,1,50.4,22.5,11385.0,133,0.014179076937614823,0.1348425005952212,0.10515287743126685,8,0.0006619937368483869,0.025432176023931323,0.02602977174369429,0.005128205128205128,0,0,0,0,1,0,0,0,train,2,0,5,1
5.834586466165414,5,1,0.002564102564102564,0.06666666666666667,0.038461538461538464,35,16,560,7,294,21,14,388,1.0,133,17,30,13,390,43,30,13,0.044201412622465255,0.0,train_002,ba,1,80.0,42.0,16380.0,133,0.007698924263425417,0.17560277023849286,0.043842840593967924,8,0.0005403520596890292,0.03422550283356499,0.01578799476860002,0.005128205128205128,0,0,0,0,1,0,0,0,train,2,2,23,1
5.834586466165414,3,1,0.014814814814814815,0.044444444444444446,0.3333333333333333,18,17,306,3,196,14,14,388,1.0,133,7,10,3,30,13,10,3,0.044201412622465255,0.0,train_002,ba,1,102.0,65.33333333333333,1959.9999999999998,133,3.112044056975095e-05,0.02591405527862207,0.0012009097084632644,8,5.313664939379591e-05,0.012255715882752961,0.004335662633022788,0.005128205128205128,0,0,0,0,0,1,0,0,train,2,37,53,1
5.834586466165414,4,1,0.0,0.022222222222222223,0.0,17,18,306,3,196,14,14,388,1.0,133,3,10,7,70,17,10,7,0.044201412622465255,0.0,train_002,ba,1,102.0,65.33333333333333,4573.333333333333,133,0.00026519411797860514,0.022470774727355834,0.011801734528349787,8,0.00012208481420034284,0.013034241765846284,0.00936646844469638,0.005128205128205128,0,0,0,0,0,1,0,0,train,2,48,81,1
5.834586466165414,5,1,0.0,0.0,0.3333333333333333,17,18,306,3,196,14,14,388,1.0,133,1,4,3,12,7,4,3,0.044201412622465255,0.0,train_002,ba,1,102.0,65.33333333333333,784.0,133,7.095532535555813e-06,0.0033252419159071145,0.0021338394964927464,8,2.5082539467292413e-05,0.005707897553399371,0.004394356982170145,0.005128205128205128,0,0,0,0,0,1,0,0,train,2,101,106,1
5.834586466165414,1,1,0.0,0.14285714285714285,0.0,17,21,357,5,224,14,16,388,1.0,133,3,8,5,40,13,8,5,0.044201412622465255,0.0,train_002,ba,1,71.4,44.8,1792.0,133,7.27890029982394e-05,0.018267761407997206,0.0039845606351292745,8,6.197200576063867e-05,0.00974819466477901,0.006357280285399754,0.005128205128205128,0,0,0,0,0,0,0,1,train,2,9,15,1
5.834586466165414,2,1,0.0,0.038461538461538464,0.0,16,38,608,7,336,14,24,388,1.0,133,10,13,3,39,16,13,3,0.044201412622465255,0.0,train_002,ba,1,86.85714285714286,48.0,1872.0,133,6.302229350137356e-05,0.043842840593967924,0.0014374591757187474,8,6.673415608310347e-05,0.01578799476860002,0.004226892462355499,0.005128205128205128,0,0,0,0,0,0,0,1,train,2,23,60,1
5.834586466165414,3,1,0.0,0.09881422924901186,0.0,24,24,576,0,225,15,15,388,1.0,133,20,23,3,69,26,23,3,0.044201412622465255,0.0,train_002,ba,0,0.0,0.0,0.0,133,9.063835057212262e-05,0.10515287743126685,0.0008619673829788287,8,0.0001073191142513182,0.02602977174369429,0.004122937200834896,0.005128205128205128,1,0,0,0,0,0,0,1,train,2,5,111,1
5.834586466165414,4,1,0.047619047619047616,0.14285714285714285,0.3333333333333333,17,17,289,0,196,14,14,388,1.0,133,5,8,3,24,11,8,3,0.044201412622465255,0.0,train_002,ba,0,0.0,0.0,0.0,133,1.0624184986513607e-05,0.018267761407997206,0.0005815811116222803,8,3.9983672794267326e-05,0.00974819466477901,0.004101648989297625,0.005128205128205128,1,0,0,0,0,0,0,1,train,2,9,95,1
5.834586466165414,5,1,0.01568627450980392,0.11764705882352941,0.13333333333333333,38,38,1444,0,576,24,24,388,1.0,133,12,18,6,108,24,18,6,0.044201412622465255,0.0,train_002,ba,0,0.0,0.0,0.0,133,0.0005900948304485396,0.07726478805490307,0.0076373060135650405,8,0.00015667386541047472,0.02060943062528362,0.0076020472500714035,0.005128205128205128,1,0,0,0,0,0,0,1,train,2,4,41,1
5.834586466165414,6,1,0.02222222222222222,0.06666666666666667,0.3333333333333333,35,16,560,7,294,21,14,388,1.0,133,27,30,3,90,33,30,3,0.044201412622465255,0.0,train_002,ba,1,80.0,42.0,3780.0,133,0.00013075257272768454,0.17560277023849286,0.0007445928817074154,8,0.00014423064745576933,0.03422550283356499,0.004214127931360066,0.005128205128205128,0,0,0,0,0,0,0,1,train,2,2,129,1
5.819548872180451,1,2,0.006360456135568579,0.06436781609195402,0.09881422924901186,32,37,1184,17,399,19,21,387,1.0,133,7,30,23,690,53,30,23,0.04408749145591251,0.0,train_002,ba,1,69.6470588235294,23.470588235294116,16194.70588235294,133,0.019212599052665112,0.18144784344411252,0.10588496775704449,8,0.0008948785752300631,0.034315872493958524,0.026077686801861465,0.007692307692307693,0,0,1,0,0,0,1,0,train,3,2,5,1
5.819548872180451,2,3,0.004291187739463602,0.06666666666666667,0.06436781609195402,17,32,544,7,266,14,19,387,1.0,133,9,30,21,630,51,21,30,0.04408749145591251,0.0,train_002,ba,1,77.71428571428571,38.0,23940.0,133,0.022339753941312726,0.12311942383704086,0.18144784344411252,8,0.0008393594702887094,0.024459802688580414,0.034315872493958524,0.007692307692307693,0,0,1,0,1,0,1,0,train,3,0,2,1
5.819548872180451,1,2,0.0060863836856275425,0.06159420289855073,0.09881422924901186,35,37,1295,10,504,24,21,387,1.0,133,1,24,23,552,47,24,23,0.04408749145591251,0.0,train_002,ba,1,129.5,50.4,27820.8,133,0.011559041126837678,0.1091660258457099,0.10588496775704449,8,0.0007226238421011105,0.02771042721663213,0.026077686801861465,0.007692307692307693,0,0,1,0,0,0,1,0,train,3,1,5,1
5.819548872180451,4,1,0.007572684246112238,0.06436781609195402,0.11764705882352941,32,30,960,13,361,19,19,387,1.0,133,12,30,18,540,48,30,18,0.04408749145591251,0.0,train_002,ba,1,73.84615384615384,27.76923076923077,14995.384615384615,133,0.01418540979232209,0.18144784344411252,0.07817899360535148,8,0.0007085350481226484,0.034315872493958524,0.02064744378122367,0.007692307692307693,0,0,1,0,0,0,0,0,train,3,2,4,1
5.819548872180451,1,2,0.004732927653820149,0.06436781609195402,0.07352941176470588,32,37,1184,17,399,19,21,387,1.0,133,13,30,17,510,47,30,17,0.04408749145591251,0.0,train_002,ba,1,69.6470588235294,23.470588235294116,11970.0,133,0.010334526938410676,0.18144784344411252,0.05695590943517495,8,0.000717110176899759,0.034315872493958524,0.020897331898701098,0.007692307692307693,0,0,1,0,1,0,0,0,train,3,2,7,1
5.819548872180451,1,2,0.005555555555555556,0.058333333333333334,0.09523809523809523,30,27,810,6,380,19,20,387,1.0,133,9,16,7,112,23,16,7,0.04408749145591251,0.0,train_002,ba,1,135.0,63.333333333333336,7093.333333333334,133,0.0009420626773857107,0.06962991040316023,0.013529569001756954,8,0.0001715077850864027,0.01860526528456007,0.009218239163121833,0.007692307692307693,0,0,0,1,0,1,0,0,train,3,10,39,1
5.819548872180451,2,2,0.019444444444444445,0.058333333333333334,0.3333333333333333,30,27,810,6,380,19,20,387,1.0,133,13,16,3,48,19,16,3,0.04408749145591251,0.0,train_002,ba,1,135.0,63.333333333333336,3040.0,133,8.520192691108497e-05,0.06962991040316023,0.0012236397608120142,8,8.146378608721458e-05,0.01860526528456007,0.004378533970962448,0.007692307692307693,0,0,0,1,0,1,0,0,train,3,10,100,1
5.819548872180451,3,1,0.0,0.038461538461538464,0.0,27,30,810,6,380,20,19,387,1.0,133,10,13,3,39,16,13,3,0.04408749145591251,0.0,train_002,ba,1,135.0,63.333333333333336,2470.0,133,6.706992224746591e-05,0.04506798275759388,0.0014881944596502879,8,6.69432259361101e-05,0.015815689957829563,0.004232709803657338,0.007692307692307693,0,0,0,1,0,0,0,0,train,3,23,60,1
5.819548872180451,4,1,0.0,0.038461538461538464,0.0,27,30,810,6,380,20,19,387,1.0,133,10,13,3,39,16,13,3,0.04408749145591251,0.0,train_002,ba,1,135.0,63.333333333333336,2470.0,133,7.866625859832794e-05,0.04506798275759388,0.0017455021011578958,8,7.065692051090734e-05,0.015815689957829563,0.004467520588687855,0.007692307692307693,0,0,0,1,0,0,0,0,train,3,23,131,1
5.819548872180451,5,1,0.0,0.0,0.0,27,30,810,6,380,20,19,387,1.0,133,4,7,3,21,10,7,3,0.04408749145591251,0.0,train_002,ba,1,135.0,63.333333333333336,1330.0,133,1.5418769545932197e-05,0.01223471093569487,0.001260247963925965,8,4.0098347765353164e-05,0.00905509029921152,0.004428265918987552,0.007692307692307693,0,0,0,1,0,0,0,0,train,3,34,43,1
