auc,dataset_group,final_gcc_ratio,graph_id,graph_name,graph_type,method,normalized_auc,observed_remove_ratio,remove_ratio_gcc_le_0.1,remove_ratio_gcc_le_0.2,remove_ratio_gcc_le_0.5,removed_nodes,runtime_seconds,status
0.015673322347969653,realworld_completed,0.0,bio_grid_mouse,bio-grid-mouse,biological,dynamic-degree,0.015673322347969653,1.0,0.02654867256637168,0.01643489254108723,0.012642225031605562,791,1.169835799999987,finished
0.0195459027843262,realworld_completed,0.0,bio_grid_mouse,bio-grid-mouse,biological,dynamic-k-core,0.0195459027843262,1.0,0.03034134007585335,0.020227560050568902,0.017699115044247787,791,1.3577114999999935,finished
0.01181192972137559,realworld_completed,0.0,bio_grid_mouse,bio-grid-mouse,biological,M5,0.01181192972137559,1.0,0.017699115044247787,0.011378002528445006,0.008849557522123894,791,19.47514369999999,finished
0.22274210020761376,realworld_completed,0.0,bio_grid_mouse,bio-grid-mouse,biological,random,0.22274210020761376,1.0,0.3969658659924147,0.3375474083438685,0.1984829329962073,791,2.940736600000008,finished
0.011795947136000616,realworld_completed,0.0,bio_grid_mouse,bio-grid-mouse,biological,SASB,0.011795947136000616,1.0,0.017699115044247787,0.011378002528445006,0.008849557522123894,791,3.2351424000000013,finished
0.024043501048218032,realworld_completed,0.0,bio_grid_plant,bio-grid-plant,biological,dynamic-closeness,0.024043501048218032,1.0,0.03066037735849057,0.026729559748427674,0.01808176100628931,1272,38.999960199999926,finished
0.042712412483683404,realworld_completed,0.0,bio_grid_plant,bio-grid-plant,biological,dynamic-degree,0.042712412483683404,1.0,0.07232704402515723,0.06210691823899371,0.05110062893081761,1272,3.5423731999999286,finished
0.06007166943554448,realworld_completed,0.0,bio_grid_plant,bio-grid-plant,biological,dynamic-k-core,0.06007166943554448,1.0,0.07861635220125786,0.07468553459119498,0.06761006289308176,1272,4.346345200000087,finished
0.015877783711087383,realworld_completed,0.0,bio_grid_plant,bio-grid-plant,biological,M5,0.015877783711087383,1.0,0.022798742138364782,0.017295597484276733,0.0110062893081761,1272,78.28779510000005,finished
0.2121077835133104,realworld_completed,0.0,bio_grid_plant,bio-grid-plant,biological,random,0.2121077835133104,1.0,0.3608490566037736,0.3231132075471698,0.2059748427672956,1272,7.426032500000019,finished
0.019502665044895375,realworld_completed,0.0,bio_grid_plant,bio-grid-plant,biological,SASB,0.019502665044895375,1.0,0.024371069182389942,0.018867924528301886,0.014150943396226415,1272,11.097780900000034,finished
0.02791314401517084,realworld_completed,0.0,bio_grid_worm,bio-grid-worm,biological,dynamic-closeness,0.02791314401517084,1.0,0.04845946754412205,0.04726293748130422,0.031408914148967994,3343,573.7294425,finished
0.02807045031568189,realworld_completed,0.0,bio_grid_worm,bio-grid-worm,biological,dynamic-degree,0.02807045031568189,1.0,0.061920430750822625,0.05593778043673348,0.02153754113072091,3343,19.177069200000005,finished
0.028187848419362487,realworld_completed,0.0,bio_grid_worm,bio-grid-worm,biological,dynamic-k-core,0.028187848419362487,1.0,0.058929105593778036,0.056536045468142386,0.02452886628776548,3343,27.03216620000057,finished
0.025589341612285783,realworld_completed,0.0,bio_grid_worm,bio-grid-worm,biological,M5,0.025589341612285783,1.0,0.04726293748130422,0.046963804965599765,0.027819323960514508,3343,3071.3119496,finished
0.2994569263941629,realworld_completed,0.0,bio_grid_worm,bio-grid-worm,biological,random,0.2994569263941629,1.0,0.5210888423571642,0.4642536643733174,0.2934489979060724,3343,70.22426629999973,finished
0.02713627638090638,realworld_completed,0.0,bio_grid_worm,bio-grid-worm,biological,SASB,0.02713627638090638,1.0,0.04845946754412205,0.04756206999700868,0.030212384086150162,3343,106.21095259999993,finished
0.5,realworld_completed,0.0,bio_sc_ts,bio-SC-TS,biological,dynamic-closeness,0.5,1.0,0.9104477611940298,0.8059701492537313,0.5074626865671642,67,0.3499067999999852,finished
0.5,realworld_completed,0.0,bio_sc_ts,bio-SC-TS,biological,dynamic-degree,0.5,1.0,0.9104477611940298,0.8059701492537313,0.5074626865671642,67,0.28917159999997466,finished
0.5,realworld_completed,0.0,bio_sc_ts,bio-SC-TS,biological,dynamic-k-core,0.5,1.0,0.9104477611940298,0.8059701492537313,0.5074626865671642,67,0.2601386000000048,finished
0.5,realworld_completed,0.0,bio_sc_ts,bio-SC-TS,biological,M5,0.5,1.0,0.9104477611940298,0.8059701492537313,0.5074626865671642,67,0.9411278999999696,finished
0.5,realworld_completed,0.0,bio_sc_ts,bio-SC-TS,biological,random,0.5,1.0,0.9104477611940298,0.8059701492537313,0.5074626865671642,67,0.2581271999999899,finished
0.5,realworld_completed,0.0,bio_sc_ts,bio-SC-TS,biological,SASB,0.5,1.0,0.9104477611940298,0.8059701492537313,0.5074626865671642,67,1.1531564000000003,finished
0.007003926234384297,realworld_completed,0.0,ca_csphd,ca-CSphd,collaboration,dynamic-closeness,0.007003926234384297,1.0,0.010731707317073172,0.006829268292682928,0.003902439024390244,1025,7.126254200000004,finished
0.009966924449732305,realworld_completed,0.0,ca_csphd,ca-CSphd,collaboration,dynamic-degree,0.009966924449732305,1.0,0.015609756097560976,0.00975609756097561,0.007804878048780488,1025,1.9350965,finished
0.009414872099940515,realworld_completed,0.0,ca_csphd,ca-CSphd,collaboration,dynamic-k-core,0.009414872099940515,1.0,0.015609756097560976,0.010731707317073172,0.005853658536585366,1025,2.083701399999996,finished
0.006812611540749556,realworld_completed,0.0,ca_csphd,ca-CSphd,collaboration,M5,0.006812611540749556,1.0,0.010731707317073172,0.006829268292682928,0.003902439024390244,1025,30.94751769999999,finished
0.1383600237953599,realworld_completed,0.0,ca_csphd,ca-CSphd,collaboration,random,0.1383600237953599,1.0,0.20780487804878048,0.17365853658536584,0.15707317073170732,1025,3.2517809999999936,finished
0.006811659726353363,realworld_completed,0.0,ca_csphd,ca-CSphd,collaboration,SASB,0.006811659726353363,1.0,0.010731707317073172,0.006829268292682928,0.003902439024390244,1025,4.318389499999995,finished
0.06417700910245401,realworld_completed,0.0,ca_grqc,ca-GrQc,collaboration,dynamic-closeness,0.06417700910245401,1.0,0.07335257335257335,0.07166907166907167,0.0695045695045695,4158,213.21033070000001,finished
0.08280432534881788,realworld_completed,0.0,ca_grqc,ca-GrQc,collaboration,dynamic-degree,0.08280432534881788,1.0,0.11688311688311688,0.11327561327561328,0.09355459355459356,4158,62.4987836,finished
0.09082898200262317,realworld_completed,0.0,ca_grqc,ca-GrQc,collaboration,dynamic-k-core,0.09082898200262317,1.0,0.13083213083213086,0.12746512746512748,0.09908609908609907,4158,64.81385510000001,finished
0.051312964732878164,realworld_completed,0.0,ca_grqc,ca-GrQc,collaboration,M5,0.051312964732878164,1.0,0.06565656565656566,0.06373256373256374,0.05435305435305435,4158,263.8733057,finished
0.2961838546254131,realworld_completed,0.0,ca_grqc,ca-GrQc,collaboration,random,0.2961838546254131,1.0,0.4911014911014911,0.4644059644059644,0.3109668109668109,4158,132.94483770000002,finished
0.05588189089872592,realworld_completed,0.0,ca_grqc,ca-GrQc,collaboration,SASB,0.05588189089872592,1.0,0.06902356902356903,0.06493506493506493,0.060846560846560836,4158,259.77818730000035,finished
0.025755181320096625,realworld_completed,0.0,ca_netscience,ca-netscience,collaboration,dynamic-closeness,0.025755181320096625,1.0,0.044854881266490766,0.02902374670184697,0.0079155672823219,379,1.1906737000000014,finished
0.046452614504215374,realworld_completed,0.0,ca_netscience,ca-netscience,collaboration,dynamic-degree,0.046452614504215374,1.0,0.0712401055408971,0.05277044854881266,0.0395778364116095,379,0.358035199999998,finished
0.047510808195431666,realworld_completed,0.0,ca_netscience,ca-netscience,collaboration,dynamic-k-core,0.047510808195431666,1.0,0.08443271767810026,0.06596306068601583,0.02902374670184697,379,0.4051572999999991,finished
0.024550789816278083,realworld_completed,0.0,ca_netscience,ca-netscience,collaboration,M5,0.024550789816278083,1.0,0.05013192612137203,0.02638522427440633,0.0079155672823219,379,2.320193399999999,finished
0.2287125542150221,realworld_completed,0.0,ca_netscience,ca-netscience,collaboration,random,0.2287125542150221,1.0,0.3931398416886544,0.32981530343007914,0.23746701846965695,379,0.7754127999999979,finished
0.02511469566488677,realworld_completed,0.0,ca_netscience,ca-netscience,collaboration,SASB,0.02511469566488677,1.0,0.05013192612137203,0.02902374670184697,0.0079155672823219,379,1.3233353999999995,finished
0.2352176594437887,realworld_completed,0.0,econ_mahindas,econ-mahindas,economic,dynamic-closeness,0.2352176594437887,1.0,0.2829888712241653,0.2758346581875994,0.2702702702702703,1258,367.14023600000115,finished
