dataset,dataset_label,graph_id,method,candidate_policy,seed,steps,initial_candidate_count,candidate_count_mean,candidate_fraction_mean,inter_community_ratio_mean,boundary_ratio_mean,bridge_ratio_mean,low_cn_ratio_mean,matched_feature_difference_mean,strict_match_count,degree_only_match_count,community_only_match_count,fallback_count,initial_candidate_hash,initial_source_node_hash
synthetic45,synthetic45,synthetic_test_018,Random-size-matched-candidate,random_size_matched,20260513,854,151,99.92857142857143,0.3428657093137485,0.4377839148601965,0.4377839148601965,0.13088455631331034,0.9897443544414518,0.38728452976170963,0,0,0,0,9acb2d86e94ab9167dc5594e7349f81bb2bf67c4a2d289b32c0acbe0a95c56d8,871226cadbfbdb38f0058cb0b333dd8ee30493d4a9a01112503a3ef0fb7e4834
synthetic45,synthetic45,synthetic_test_018,SASB-candidate,sasb,20260513,854,151,94.50585480093677,0.40091536899594865,0.7045540146777971,0.7045540146777971,0.18657385568646767,0.9995702655286081,0.0,0,0,0,0,1e58c03f38e107e7feeee7d910452af11fc8f2d4f142c2a5cbf5273d9d1413ec,871226cadbfbdb38f0058cb0b333dd8ee30493d4a9a01112503a3ef0fb7e4834
synthetic45,synthetic45,synthetic_test_018,Structure-matched-candidate,structure_matched,20260513,854,151,96.49648711943794,0.3847163638652202,0.7507306501024655,0.7507306501024655,0.16533352973813964,0.9996002954410145,0.0,82408,0,0,0,6c8aac085d43ce332e7a513334d0f4bf0e54935cf77a66f0ab1a048995b48a11,871226cadbfbdb38f0058cb0b333dd8ee30493d4a9a01112503a3ef0fb7e4834
synthetic45,synthetic45,synthetic_test_019,Random-size-matched-candidate,random_size_matched,20260513,1175,188,123.62382978723404,0.3057979008737492,0.4458590284899807,0.4458590284899807,0.10337461343142519,0.9733105362614223,0.47305332379898823,0,0,0,0,60ee410f9be1d659617000363266db12e0c52191de31c1ecd6de61cb4621d9e0,377f0b1ee0d1202da52f99df17a78614e9f32164a87aeeae1e7a7c7d63c54f08
synthetic45,synthetic45,synthetic_test_019,SASB-candidate,sasb,20260513,1175,188,116.31914893617021,0.3795038590719297,0.7432023165805133,0.7432023165805133,0.16204661696843364,0.9839957452516013,0.0,0,0,0,0,2465ef42d6206cf6ce4c2f080bf5c26ec5b9d0cffd7a89632ed584ea33e8ea8c,377f0b1ee0d1202da52f99df17a78614e9f32164a87aeeae1e7a7c7d63c54f08
synthetic45,synthetic45,synthetic_test_019,Structure-matched-candidate,structure_matched,20260513,1175,188,118.02723404255319,0.36717375207796027,0.7783103778932028,0.7783103778932028,0.15072314437902468,0.9858305024470401,0.0,138682,0,0,0,8c0cd7964f6a91e69503099e47e832be70b305b9469dce5060b7e0efcff880f5,377f0b1ee0d1202da52f99df17a78614e9f32164a87aeeae1e7a7c7d63c54f08
synthetic45,synthetic45,synthetic_test_020,Random-size-matched-candidate,random_size_matched,20260513,406,105,43.77093596059113,0.7600641268936724,0.16601595147115258,0.16601595147115258,0.44527096970963465,0.9728905050656806,0.12531848584602778,0,0,0,0,d83e1af1ce0038cb1c1bc9569a3a979fc080d6e22d1e115201f3db21e59f52a0,284685d1fb99f62ac5bb1848c3df5310f7bf9646776075612439f557b41df689
synthetic45,synthetic45,synthetic_test_020,SASB-candidate,sasb,20260513,406,105,49.108374384236456,0.6636287832581123,0.24506450015103787,0.24506450015103787,0.42097323001112735,0.9946357426736346,0.0,0,0,0,0,2bb26f9426f2fe0d07dcafd2875bd631ec1acab87117e4df18a612da0f23cfa6,284685d1fb99f62ac5bb1848c3df5310f7bf9646776075612439f557b41df689
synthetic45,synthetic45,synthetic_test_020,Structure-matched-candidate,structure_matched,20260513,406,105,44.83497536945813,0.7261420084428489,0.25247527020844346,0.25247527020844346,0.4138816423547976,0.9873414264428602,0.0,18203,0,0,0,5156bbd008bba6a8a48bfc9f5ddd8aac9968b120685e932b227c6201f6bf7d5f,284685d1fb99f62ac5bb1848c3df5310f7bf9646776075612439f557b41df689
synthetic45,synthetic45,synthetic_test_021,Random-size-matched-candidate,random_size_matched,20260513,473,108,70.98731501057082,0.4596833069302515,0.33532759077878443,0.33532759077878443,0.23229383636437775,0.9925493300072225,0.34745227793403183,0,0,0,0,6ff63118c432e8f6d3de12498a501dfc2285045611be634ffe43602c20ba70ae,3122feeb7a5f640a316f2a30bc07e548d8bfaac7e869ff089a3c4f77fab8394e
synthetic45,synthetic45,synthetic_test_021,SASB-candidate,sasb,20260513,473,108,67.3107822410148,0.49536802720385714,0.6260568288834278,0.6260568288834278,0.27250189760773,0.9992056257881564,0.0,0,0,0,0,dbb8373d8b51959843a4fa7244a5243f6ec7c4ab2df44dfa5e7aec002d749a35,3122feeb7a5f640a316f2a30bc07e548d8bfaac7e869ff089a3c4f77fab8394e
synthetic45,synthetic45,synthetic_test_021,Structure-matched-candidate,structure_matched,20260513,473,108,68.49260042283298,0.48573815245391216,0.6398942416925011,0.6398942416925011,0.2598879601595451,0.9991662131579826,0.0,32397,0,0,0,bf88cd5f0d5030b5309e7bdc7010f7ae91be147462ff56de3f56f7b585c007a2,3122feeb7a5f640a316f2a30bc07e548d8bfaac7e869ff089a3c4f77fab8394e
synthetic45,synthetic45,synthetic_test_022,Random-size-matched-candidate,random_size_matched,20260513,964,165,108.01867219917013,0.33106634522445627,0.40891954392304225,0.40891954392304225,0.13916638026677725,0.9892031163408024,0.4018081492029498,0,0,0,0,81663284b40da90c5b683e60d3a29b78a6616adf3a04b77cf665b563e1928830,bf02934776c78f94e3c374a8c55602f43c23935be51934bca8d8948d9e9e9767
synthetic45,synthetic45,synthetic_test_022,SASB-candidate,sasb,20260513,964,165,102.19502074688796,0.3923454279989115,0.7060348111907403,0.7060348111907403,0.22167588383381268,0.9993878396257261,0.0,0,0,0,0,267ac1d955e712aff9e757019660ac3b9b268faf1a40e4f2e24b7eb7dd9f00ce,bf02934776c78f94e3c374a8c55602f43c23935be51934bca8d8948d9e9e9767
synthetic45,synthetic45,synthetic_test_022,Structure-matched-candidate,structure_matched,20260513,964,165,103.19294605809128,0.38133877350456147,0.7396785919056617,0.7396785919056617,0.1934434571260814,0.9991267357527073,0.0,99478,0,0,0,0ac05e19d8252f0a564e9581bfd6824afa867fbad8a1f54ac52d28a400dfbfcd,bf02934776c78f94e3c374a8c55602f43c23935be51934bca8d8948d9e9e9767
synthetic45,synthetic45,synthetic_test_023,Random-size-matched-candidate,random_size_matched,20260513,345,96,55.40869565217391,0.5801878540205864,0.20130616801800533,0.20130616801800533,0.4366630108813416,0.9991104010248962,0.279131808151545,0,0,0,0,615681284435ac68ca7e0f903195d251fd1a460b42c5c96ccc044ce90725e978,2594ef5ad311aaa6e6c351993a78878adaa7459e153f3cc9a2b9bff968a86a4d
synthetic45,synthetic45,synthetic_test_023,SASB-candidate,sasb,20260513,345,96,51.153623188405795,0.6346625614137346,0.41381029964381844,0.41381029964381844,0.45727070742156695,0.9999547101449275,0.0,0,0,0,0,32c5d2f2eaac5466a79769ff60e266b4b438402e034c4c27590534613068fccd,2594ef5ad311aaa6e6c351993a78878adaa7459e153f3cc9a2b9bff968a86a4d
synthetic45,synthetic45,synthetic_test_023,Structure-matched-candidate,structure_matched,20260513,345,96,52.14782608695652,0.616775087648806,0.43089747174306786,0.43089747174306786,0.439969177083439,0.9998410851908015,0.0,17991,0,0,0,23ee8a8a98ef02c0dcddcd42b8fa3d3d009e32f80baa2964d93bf9ae82068849,2594ef5ad311aaa6e6c351993a78878adaa7459e153f3cc9a2b9bff968a86a4d
synthetic45,synthetic45,synthetic_test_024,Random-size-matched-candidate,random_size_matched,20260513,925,163,105.99783783783784,0.3448770148126534,0.3764261164551329,0.3764261164551329,0.15559171714683032,0.9918460204664586,0.4065673044529873,0,0,0,0,77876b93b13b74c7ec3d1e25ea2fc24a99dde4ab49814d3f5173caab4f8ed4ae,773cc01d32e759cf8a3baf0e052ad74a610332a0bdb1bf0fb2dac467ce2a4032
synthetic45,synthetic45,synthetic_test_024,SASB-candidate,sasb,20260513,925,163,99.16864864864864,0.41016438365313157,0.7008206493522294,0.7008206493522294,0.2137860383230517,0.9989067486553117,0.0,0,0,0,0,c3eda02da5325d330e331f6f781bf6428da07cc5787b8ba283ed4eca565cdaf0,773cc01d32e759cf8a3baf0e052ad74a610332a0bdb1bf0fb2dac467ce2a4032
synthetic45,synthetic45,synthetic_test_024,Structure-matched-candidate,structure_matched,20260513,925,163,101.91891891891892,0.38937671834369003,0.7380894398256991,0.7380894398256991,0.18410223131335643,0.9995743053102241,0.0,94275,0,0,0,77220c22303fb4b353975931bc25149afbac9c82a00c8086fca05b04201226a6,773cc01d32e759cf8a3baf0e052ad74a610332a0bdb1bf0fb2dac467ce2a4032
synthetic45,synthetic45,synthetic_test_025,Random-size-matched-candidate,random_size_matched,20260513,121,64,23.165289256198346,0.9329191779734505,0.19127482481602942,0.19127482481602942,0.48953500302708336,0.9533851780868714,0.044636707988980714,0,0,0,0,7335f9eaed2e573cea9456e533703218b2b24d049b28d130156807fbb435ad89,d6b70b21a202c370e7fd9b71d20330c85f6719fcec25a64b733ed7b01d632c96
synthetic45,synthetic45,synthetic_test_025,SASB-candidate,sasb,20260513,121,64,23.545454545454547,0.926812684971209,0.23288081604865737,0.23288081604865737,0.4822576401565402,0.9596541625615267,0.0,0,0,0,0,d7ad6bf3407395e0add9c159eca867a23e196b44cedaaa86de0d9870d486c180,d6b70b21a202c370e7fd9b71d20330c85f6719fcec25a64b733ed7b01d632c96
synthetic45,synthetic45,synthetic_test_025,Structure-matched-candidate,structure_matched,20260513,121,64,22.735537190082646,0.9360484405907978,0.22356797875525122,0.22356797875525122,0.4667557510359609,0.9623770879302105,0.0,2751,0,0,0,80803b1b7e6a5fe1545dac91faef842be164aed278f974d1d1b1c55c8f09ecb1,d6b70b21a202c370e7fd9b71d20330c85f6719fcec25a64b733ed7b01d632c96
synthetic45,synthetic45,synthetic_test_026,Random-size-matched-candidate,random_size_matched,20260513,599,120,79.01335559265442,0.4054960283204143,0.36346404361806467,0.36346404361806467,0.2055437847678673,0.9815878690021332,0.3929676815735754,0,0,0,0,03f775c9fe9ca1b041f1303937417cc863220366ce11fb208b037e96665354f5,aa9f42310bc18cb07aafdbfcebfb9cdccfac890388576ca1d2a529b1024c21df
synthetic45,synthetic45,synthetic_test_026,SASB-candidate,sasb,20260513,599,120,75.19031719532555,0.449642668529171,0.660357409595246,0.660357409595246,0.23263339864954227,0.9986488280561868,0.0,0,0,0,0,621175e5d098b65cd95d133d0f2b14196e10f16a30203e67b0eb22e38ab28327,aa9f42310bc18cb07aafdbfcebfb9cdccfac890388576ca1d2a529b1024c21df
synthetic45,synthetic45,synthetic_test_026,Structure-matched-candidate,structure_matched,20260513,599,120,76.31051752921536,0.43712187483173703,0.6982599478496334,0.6982599478496334,0.218983927743847,0.997019073168509,0.0,45710,0,0,0,f4e00c56ae796496d4eb6afef64a03030cd3c00444ec9b08336290042d797628,aa9f42310bc18cb07aafdbfcebfb9cdccfac890388576ca1d2a529b1024c21df
synthetic45,synthetic45,synthetic_test_027,Random-size-matched-candidate,random_size_matched,20260513,819,155,89.28205128205128,0.4325299750069936,0.17190536674216028,0.17190536674216028,0.2385492133828197,0.9322553637870088,0.4202284283902009,0,0,0,0,01617fbda34fef876cb76987f6196fa7bcc13ef7f07433058693701eb1fe7dcc,08542c9b9fed7e854a501ff1e3972c0fb884657d68e886d6d3ecd79ca8a5fd31
synthetic45,synthetic45,synthetic_test_027,SASB-candidate,sasb,20260513,819,155,91.74969474969475,0.45523608845946634,0.4807138762382226,0.4807138762382226,0.2566805476926304,0.9971511669037633,0.0,0,0,0,0,8b63535c0bfdbddb74dfe2a84bb717a58cd4501c95b6be207a684f434750056b,08542c9b9fed7e854a501ff1e3972c0fb884657d68e886d6d3ecd79ca8a5fd31
synthetic45,synthetic45,synthetic_test_027,Structure-matched-candidate,structure_matched,20260513,819,155,92.82661782661782,0.440061934046131,0.4920294237256268,0.4920294237256268,0.25107011392847384,0.9976597630690809,0.0,76025,0,0,0,44007a2eb5a366524485b68e590aef4addb0aca06c54e69ae98717f012b137a7,08542c9b9fed7e854a501ff1e3972c0fb884657d68e886d6d3ecd79ca8a5fd31
synthetic45,synthetic45,synthetic_test_028,Random-size-matched-candidate,random_size_matched,20260513,711,147,93.20534458509142,0.40612679983505384,0.31192535136070537,0.31192535136070537,0.23983117382718336,0.9931386037160127,0.42083315082970546,0,0,0,0,9a4dece127f4b054eef6b53c01760ef74169dedca55ef67676103662dcc0d099,1aecc784a6f610f9b5d7e7cd127cb6a1042155c063f790f18a674fee86c64f44
synthetic45,synthetic45,synthetic_test_028,SASB-candidate,sasb,20260513,711,147,84.45710267229255,0.4889539232763456,0.6189850458863508,0.6189850458863508,0.2779763577161056,0.9937753624994157,0.0,0,0,0,0,28bf45cd17db557ed37e6a7ca094b8b0c438ac4958839a3a4f3de7f1a347c31b,1aecc784a6f610f9b5d7e7cd127cb6a1042155c063f790f18a674fee86c64f44
synthetic45,synthetic45,synthetic_test_028,Structure-matched-candidate,structure_matched,20260513,711,147,88.20112517580873,0.45754001922931803,0.6513411918371881,0.6513411918371881,0.25281631639006075,0.9945986874901509,0.0,62711,0,0,0,1e118bd369ee8ed75acc6e8b54631c00c63de2c48b04c517d47de8c536626433,1aecc784a6f610f9b5d7e7cd127cb6a1042155c063f790f18a674fee86c64f44
synthetic45,synthetic45,synthetic_test_029,Random-size-matched-candidate,random_size_matched,20260513,748,144,93.95989304812834,0.38179234653295374,0.372573437450126,0.372573437450126,0.17551116730289,0.9800383610511141,0.43000824704945445,0,0,0,0,248b4a0141cca69e67aec89167ca9bfb34dde4892d1304e25f1fb957e4b816e0,ed3efb11689e4ee3bb7067a1e5a8dd7dfe3cb82adf1d11cd2f9bda1d43d4f338
synthetic45,synthetic45,synthetic_test_029,SASB-candidate,sasb,20260513,748,144,89.06149732620321,0.43220533178156484,0.6744650979284907,0.6744650979284907,0.22583734908435538,0.9862459084194731,0.0,0,0,0,0,6c7ecb130fd78f2b1a2c5acc727429c00b2bd962197f990a4c2a605f73bfac67,ed3efb11689e4ee3bb7067a1e5a8dd7dfe3cb82adf1d11cd2f9bda1d43d4f338
synthetic45,synthetic45,synthetic_test_029,Structure-matched-candidate,structure_matched,20260513,748,144,89.97994652406418,0.42601833948665047,0.7009272232509428,0.7009272232509428,0.20568954148629692,0.9865214664587458,0.0,67305,0,0,0,255478d3a362af7eb58aeb8f861d8c1fa77230ee3ebbc88d894032bb42c0208b,ed3efb11689e4ee3bb7067a1e5a8dd7dfe3cb82adf1d11cd2f9bda1d43d4f338
synthetic45,synthetic45,synthetic_test_030,Random-size-matched-candidate,random_size_matched,20260513,553,119,77.70343580470163,0.4313949425266805,0.34086442326375294,0.34086442326375294,0.21555370794616144,0.9967996816311308,0.37582779376178105,0,0,0,0,2d43f19feeff038c12602746ffbec51d72b0db3f539ceda32a9efef5a2b90a58,19987545d2b20a9c4cbd18b2557fe99a882f1fcdc9f8f401b1289943f7ab22a3
synthetic45,synthetic45,synthetic_test_030,SASB-candidate,sasb,20260513,553,119,74.13019891500905,0.4694061686790626,0.629473548887702,0.629473548887702,0.26338690780105917,1.0,0.0,0,0,0,0,694d3f45753fea00626403ccedab34ea226577d3145c8f1a9e11d77a32afedc6,19987545d2b20a9c4cbd18b2557fe99a882f1fcdc9f8f401b1289943f7ab22a3
synthetic45,synthetic45,synthetic_test_030,Structure-matched-candidate,structure_matched,20260513,553,119,75.09403254972875,0.4613210068612109,0.6603247333685321,0.6603247333685321,0.23062140448744467,1.0,0.0,41527,0,0,0,04dc063e3e80567eb8335ce6aae16e0998794e40f2e73da991deaa0bb768797b,19987545d2b20a9c4cbd18b2557fe99a882f1fcdc9f8f401b1289943f7ab22a3
synthetic45,synthetic45,synthetic_test_031,Random-size-matched-candidate,random_size_matched,20260513,552,123,42.48731884057971,0.7603133927142037,0.12626793035734785,0.12626793035734785,0.23483649667540424,0.540646321066838,0.17723855851267925,0,0,0,0,2b3ccc2cb0e177d5ca7826f3d0a69074266d9497bf8638035268bde8fc5685f5,4507a13228fdfe721c49dcbaa7fbe614a1603e1e0fb105f249a1f1df11f67a1a
synthetic45,synthetic45,synthetic_test_031,SASB-candidate,sasb,20260513,552,123,45.02717391304348,0.7417365661061267,0.21266585074396804,0.21266585074396804,0.2457081835011027,0.6385127209187615,0.0,0,0,0,0,b27a7491ec6ce6e2c70df445d6a3ca414ee6eedd5e0a7110ce10b6764d28af29,4507a13228fdfe721c49dcbaa7fbe614a1603e1e0fb105f249a1f1df11f67a1a
synthetic45,synthetic45,synthetic_test_031,Structure-matched-candidate,structure_matched,20260513,552,123,40.2481884057971,0.778643152645698,0.22371655744991809,0.22371655744991809,0.2416434070869277,0.611464202091685,0.0,22217,0,0,0,bffb0c0e01d56338547daa6975a592939c653cfef9da2a8d16b3e413ee924509,4507a13228fdfe721c49dcbaa7fbe614a1603e1e0fb105f249a1f1df11f67a1a
synthetic45,synthetic45,synthetic_test_032,Random-size-matched-candidate,random_size_matched,20260513,348,90,60.5,0.5295794327871683,0.2901336437565453,0.2901336437565453,0.2964566043311445,0.9662280231996156,0.3335157463224458,0,0,0,0,b7098c7b2aef523affc3b1908b4e456996fdf89eea739832024714c896e33864,80f3538cb372a67d6864d2ac525d65eac17f491208fbc7b24571517955918d7b
synthetic45,synthetic45,synthetic_test_032,SASB-candidate,sasb,20260513,348,90,57.87931034482759,0.5505015674167186,0.5288863723706593,0.5288863723706593,0.31243555484898367,0.9887261360424378,0.0,0,0,0,0,bbcce9af04d56ee9be20f5b916bfa126cc6de67029fe483143ce8f2a95b70336,80f3538cb372a67d6864d2ac525d65eac17f491208fbc7b24571517955918d7b
synthetic45,synthetic45,synthetic_test_032,Structure-matched-candidate,structure_matched,20260513,348,90,59.14942528735632,0.5457766058259967,0.5253721962657497,0.5253721962657497,0.30162023102301266,0.9839979024872564,0.0,20584,0,0,0,9fa83a472d281d8e6fb77cd929060b33055f47ef99ad99f6bf577f1ab8417b11,80f3538cb372a67d6864d2ac525d65eac17f491208fbc7b24571517955918d7b
synthetic45,synthetic45,synthetic_test_033,Random-size-matched-candidate,random_size_matched,20260513,549,123,45.646630236794174,0.7462920979128191,0.15859506643182258,0.15859506643182258,0.2708465349592848,0.6154202230273715,0.22780199885161306,0,0,0,0,9fde3f0a43f72edbac07a992a9d755a0e0027b096472521f7fcf00dfca04024a,abdc771254f3bb13af8ad0c65106203bdeb622c4d6cd2cfc5a703980c22cbfc2
synthetic45,synthetic45,synthetic_test_033,SASB-candidate,sasb,20260513,549,123,51.486338797814206,0.6839886687270982,0.2914858953192989,0.2914858953192989,0.2886633392941948,0.8110677155578117,0.0,0,0,0,0,336c730acca48ca41bce9f7260d335d0649a8ee2c4f4e97b376a470129476137,abdc771254f3bb13af8ad0c65106203bdeb622c4d6cd2cfc5a703980c22cbfc2
synthetic45,synthetic45,synthetic_test_033,Structure-matched-candidate,structure_matched,20260513,549,123,46.75045537340619,0.7245321833894347,0.3156475115393425,0.3156475115393425,0.2700508959092882,0.7586602304386613,0.0,25666,0,0,0,84769e32bbb15d28617f3f6d322b9129ffe4a2ab56c966af8d698bc3d1cc57c1,abdc771254f3bb13af8ad0c65106203bdeb622c4d6cd2cfc5a703980c22cbfc2
synthetic45,synthetic45,synthetic_test_034,Random-size-matched-candidate,random_size_matched,20260513,404,94,62.556930693069305,0.49876608906123804,0.37405987961853787,0.37405987961853787,0.20632417614509627,0.8961048778605177,0.34755448681859263,0,0,0,0,b98daa6fa6d6069e7c760dd66754c0e96d36cab577bb8550b018df3e475ff8f0,e6fe98eee81f3d38ae113a3d3bc942ac97a8e62b9f80a6d25f48ebbbdb994846
synthetic45,synthetic45,synthetic_test_034,SASB-candidate,sasb,20260513,404,94,61.69059405940594,0.5111525072725017,0.6378281737729319,0.6378281737729319,0.2134947898820701,0.9542112813646139,0.0,0,0,0,0,2e3fa454b876edba66ebfb05aa3b6a9ea4666634ded579aa2d7c633eb868a655,e6fe98eee81f3d38ae113a3d3bc942ac97a8e62b9f80a6d25f48ebbbdb994846
synthetic45,synthetic45,synthetic_test_034,Structure-matched-candidate,structure_matched,20260513,404,94,62.20544554455446,0.5069262806676103,0.6314971126427475,0.6314971126427475,0.20529532687800997,0.9470899151376891,0.0,25131,0,0,0,26589e9361821dd3e94a2b4c5e7eed7ee55a66bdd975d46392572315c1781121,e6fe98eee81f3d38ae113a3d3bc942ac97a8e62b9f80a6d25f48ebbbdb994846
synthetic45,synthetic45,synthetic_test_035,Random-size-matched-candidate,random_size_matched,20260513,610,120,80.18524590163935,0.4012912206967595,0.4392664028337502,0.4392664028337502,0.14074542898840492,0.9148349006920062,0.39508626830469973,0,0,0,0,e426fa45f90f89bbe664d9d64c2fe11ff439042ccfdc260634cc2d5f07d23460,73962c3753efa3cdbd959263a0fbdc2c167f73c19f0b4149cdad2bc10b545bc4
synthetic45,synthetic45,synthetic_test_035,SASB-candidate,sasb,20260513,610,120,77.8688524590164,0.43223914187021295,0.6973293265144698,0.6973293265144698,0.1656251382353395,0.9689492269070933,0.0,0,0,0,0,7215b04d5985fcd44d65bc315f18895257fe5fe0fb8a651b90d177b919841922,73962c3753efa3cdbd959263a0fbdc2c167f73c19f0b4149cdad2bc10b545bc4
synthetic45,synthetic45,synthetic_test_035,Structure-matched-candidate,structure_matched,20260513,610,120,79.42786885245901,0.419047121483022,0.7264874171107376,0.7264874171107376,0.14866272686137103,0.9707343174161478,0.0,48451,0,0,0,d4ebe3aad18722199d36e623ca3be87fffb3bef147f768850ac0336142eb328d,73962c3753efa3cdbd959263a0fbdc2c167f73c19f0b4149cdad2bc10b545bc4
synthetic45,synthetic45,synthetic_test_036,Random-size-matched-candidate,random_size_matched,20260513,914,163,86.32056892778994,0.4880687978401214,0.1706091547427146,0.1706091547427146,0.22561462586827083,0.8491017312474862,0.3599168622769331,0,0,0,0,ae45fb575548fb569d410587da63a79a8feb04c253bab7da70995fb12915289b,7fa2c3dbe3f3a1da89779aad021bd6821e53c418c24dde413efd8d2bc10e1458
synthetic45,synthetic45,synthetic_test_036,SASB-candidate,sasb,20260513,914,163,95.08096280087527,0.4488834537002061,0.4624025221276261,0.4624025221276261,0.22345137011165153,0.9895962708543303,0.0,0,0,0,0,707d544a081eacc8c452c083854fdfe4cdaf09ed4efb5eaf1bd90c0a6a5c49b0,7fa2c3dbe3f3a1da89779aad021bd6821e53c418c24dde413efd8d2bc10e1458
synthetic45,synthetic45,synthetic_test_036,Structure-matched-candidate,structure_matched,20260513,914,163,97.27024070021882,0.4303345654285914,0.4396296580884641,0.4396296580884641,0.21540321054434544,0.9918429095122729,0.0,88905,0,0,0,a917eeaeab410a0cca1760e0b534717037a610c3367ebb2ec668b8d44c4f7f04,7fa2c3dbe3f3a1da89779aad021bd6821e53c418c24dde413efd8d2bc10e1458
synthetic45,synthetic45,synthetic_test_037,Random-size-matched-candidate,random_size_matched,20260513,329,88,48.744680851063826,0.6585915298149875,0.17377780956770547,0.17377780956770547,0.32035620685864036,0.9747101518599578,0.2067915312118973,0,0,0,0,229c1f0458695553a9bc9917dc380f26d20a5fd56db995eb0c2ae1254643b32c,6550b2985b9fc508b35feeff9fe85a9d029b3c0209d9d4d6bde2257a0ace97d0
synthetic45,synthetic45,synthetic_test_037,SASB-candidate,sasb,20260513,329,88,53.48936170212766,0.6048540796137275,0.35071964970329145,0.35071964970329145,0.3372064388787016,0.9931973410190229,0.0,0,0,0,0,c4d70f3b512d70f2f6f6a8b883cbc42899d4cdd1083a7ff701d01d53639bfd44,6550b2985b9fc508b35feeff9fe85a9d029b3c0209d9d4d6bde2257a0ace97d0
synthetic45,synthetic45,synthetic_test_037,Structure-matched-candidate,structure_matched,20260513,329,88,53.35562310030395,0.6112620121148676,0.3695753314326168,0.3695753314326168,0.3184030608328449,0.9924522309862344,0.0,17554,0,0,0,0290227ca79a408f9cd66d1e9300d395519bfbe94ef1c42b1ed206d29561a385,6550b2985b9fc508b35feeff9fe85a9d029b3c0209d9d4d6bde2257a0ace97d0
synthetic45,synthetic45,synthetic_test_038,Random-size-matched-candidate,random_size_matched,20260513,633,125,83.72827804107425,0.39366268390867876,0.3858683664102404,0.3858683664102404,0.1612760914942687,0.9868405342903934,0.3874748359058923,0,0,0,0,ebe5c0969a02f5cf6fc856237093ada2dbb2b900ca5eaebf118c3c98db994fc3,e869718c1fcc6dfd13151777ab70f96b0e142df6dbaaf5a06961aab1802dc343
synthetic45,synthetic45,synthetic_test_038,SASB-candidate,sasb,20260513,633,125,78.7219589257504,0.43871299298480587,0.6831115087741189,0.6831115087741189,0.20668544082141838,0.9994021486794712,0.0,0,0,0,0,c362922ffb9276417de0abde8da1fe91e99a3dc63649f85bc0ebd8c05e6b3d9b,e869718c1fcc6dfd13151777ab70f96b0e142df6dbaaf5a06961aab1802dc343
synthetic45,synthetic45,synthetic_test_038,Structure-matched-candidate,structure_matched,20260513,633,125,79.13902053712481,0.44055231629214775,0.7026668278937509,0.7026668278937509,0.1832920180603221,0.9989199382967374,0.0,50095,0,0,0,73eb91aab0f40d9160b3c1a5d6a1df0678b6b064f4193b91eb39b3485f3f34b6,e869718c1fcc6dfd13151777ab70f96b0e142df6dbaaf5a06961aab1802dc343
synthetic45,synthetic45,synthetic_test_039,Random-size-matched-candidate,random_size_matched,20260513,364,93,57.96153846153846,0.5430734306139195,0.2534381483860174,0.2534381483860174,0.3207182143377408,0.9929699851823227,0.30433375074604724,0,0,0,0,13a644f2979b5ec93d366aa3f43c1bde76715506ce867ecd7d524367a1aa88a6,07d4e0e5f27451e456d734b52e8d45e38ac97f6a85b034ffe8ceda8d6ac9a830
synthetic45,synthetic45,synthetic_test_039,SASB-candidate,sasb,20260513,364,93,55.47527472527472,0.5664826334928075,0.5162274003390441,0.5162274003390441,0.3178727466557983,0.9996724596605926,0.0,0,0,0,0,9489242985d6883066abf7c188e6a85e6569012cf7af62b028d5ae782245c7a8,07d4e0e5f27451e456d734b52e8d45e38ac97f6a85b034ffe8ceda8d6ac9a830
synthetic45,synthetic45,synthetic_test_039,Structure-matched-candidate,structure_matched,20260513,364,93,56.57692307692308,0.5574271855959726,0.5544476904557625,0.5544476904557625,0.3128490764319643,0.9996145366688715,0.0,20594,0,0,0,257d4c83d5a9fecb026128f0f66f1d8efaf727b02730049ff68e9861fcb86fd0,07d4e0e5f27451e456d734b52e8d45e38ac97f6a85b034ffe8ceda8d6ac9a830
synthetic45,synthetic45,synthetic_test_040,Random-size-matched-candidate,random_size_matched,20260513,576,120,79.25520833333333,0.41822744367736864,0.3544889604553441,0.3544889604553441,0.1976474754618748,0.963815624529921,0.4144222231040408,0,0,0,0,be937817ecb36edf3259b5b621c0ff0394e76e1bf122067b9ab2e8cfd167719a,2a352e14cdabc828f6a4e87153bf8fe4a872bef4e58b0b5da502570b2b23cd0e
synthetic45,synthetic45,synthetic_test_040,SASB-candidate,sasb,20260513,576,120,76.26388888888889,0.45703825910161366,0.6646891524754424,0.6646891524754424,0.2250362014801112,0.9767947526852048,0.0,0,0,0,0,f3b1eb69da5ad5322735bbae95e245248591d7f18ac8d27564bfb05809011f11,2a352e14cdabc828f6a4e87153bf8fe4a872bef4e58b0b5da502570b2b23cd0e
synthetic45,synthetic45,synthetic_test_040,Structure-matched-candidate,structure_matched,20260513,576,120,76.73784722222223,0.45158641885732315,0.6696436415898223,0.6696436415898223,0.21735079883271122,0.9769392725943852,0.0,44201,0,0,0,2ed0875ad02eb95c45202de3927618e2fe7a1bab1705393dd80225d729921b2a,2a352e14cdabc828f6a4e87153bf8fe4a872bef4e58b0b5da502570b2b23cd0e
